CANCEL_WARSUBSIDIES_OTHER_ACCEPT_SETUP;One power stops providing military subsidies to another;X;X;X;X;X;X;;
ASKMILITARYACCESS_THEY_ACCEPT_SETUP;Another power grants us permission for the passage of troops;X;X;X;X;X;X;;
ASKMILITARYACCESS_WE_ACCEPT_SETUP;We provide permission for the passage of troops;X;X;X;X;X;X;;
ASKMILITARYACCESS_OTHER_ACCEPT_SETUP;One power grants permission for the passage of troops to another;X;X;X;X;X;X;;
ASKMILITARYACCESS_THEY_DECLINE_SETUP;Another power does not give us permission for the passage of troops;X;X;X;X;X;X;;
ASKMILITARYACCESS_WE_DECLINE_SETUP;We refuse to grant permission for the passage of troops;X;X;X;X;X;X;;
ASKMILITARYACCESS_OTHER_DECLINE_SETUP;One power refuses to grant permission for the passage of troops to another;X;X;X;X;X;X;;
CANCELASKMILITARYACCESS_THEY_ACCEPT_SETUP;We are breaking the agreement for the passage of troops of another power through our territory;X;X;X;X;X;X;;
CANCELASKMILITARYACCESS_WE_ACCEPT_SETUP;Another power breaks the agreement for the passage of their troops through our territory;X;X;X;X;X;X;;
CANCELASKMILITARYACCESS_OTHER_ACCEPT_SETUP;Another power revokes a previously obtained permission for the passage of troops;X;X;X;X;X;X;;
GIVEMILITARYACCESS_THEY_ACCEPT_SETUP;Another power receives permission from us for the passage of troops;X;X;X;X;X;X;;
GIVEMILITARYACCESS_WE_ACCEPT_SETUP;We get permission for the passage of troops;X;X;X;X;X;X;;
GIVEMILITARYACCESS_OTHER_ACCEPT_SETUP;One power receives permission from the other for the passage of troops;X;X;X;X;X;X;;
GIVEMILITARYACCESS_THEY_DECLINE_SETUP;Another power refuses our offer to obtain the right of passage of troops;X;X;X;X;X;X;;
GIVEMILITARYACCESS_WE_DECLINE_SETUP;We refuse the offer to receive the passage of the troops;X;X;X;X;X;X;;
GIVEMILITARYACCESS_OTHER_DECLINE_SETUP;One power refuses the offer of the other to receive the right of passage of troops;X;X;X;X;X;X;;
CANCELGIVEMILITARYACCESS_THEY_ACCEPT_SETUP;We break the agreement for the passage of our troops through the territory of another power;X;X;X;X;X;X;;
CANCELGIVEMILITARYACCESS_WE_ACCEPT_SETUP;Another power breaks the agreement on the passage of our troops through their territory;X;X;X;X;X;X;;
CANCELGIVEMILITARYACCESS_OTHER_ACCEPT_SETUP;Another Power revokes a previously granted permission for the passage of troops;X;X;X;X;X;X;;
ALLIANCE_THEY_ACCEPT_SETUP;Another power expresses a desire to conclude a military alliance with us;X;X;X;X;X;X;;
ALLIANCE_OTHER_ACCEPT_SETUP;One power enters into a military alliance with another;X;X;X;X;X;X;;
ALLIANCE_THEY_DECLINE_SETUP;Another power refuses to conclude a military alliance with us;X;X;X;X;X;X;;
ALLIANCE_WE_DECLINE_SETUP;We refuse to enter into a military alliance;X;X;X;X;X;X;;
ALLIANCE_OTHER_DECLINE_SETUP;One power refuses to enter into a military alliance with another;X;X;X;X;X;X;;
CANCELALLIANCE_THEY_ACCEPT_SETUP;We dissolve the military alliance;X;X;X;X;X;X;;
CANCELALLIANCE_WE_ACCEPT_SETUP;Power terminates military alliance with us;X;X;X;X;X;X;;
CANCELALLIANCE_OTHER_ACCEPT_SETUP;One power terminates the military alliance with the other;X;X;X;X;X;X;;
CALLALLY_THEY_ACCEPT_SETUP;Another power agrees to help us in our war;X;X;X;X;X;X;;
CALLALLY_WE_ACCEPT_SETUP;We agree to help another power in its war;X;X;X;X;X;X;;
CALLALLY_OTHER_ACCEPT_SETUP;One power agrees to help another in its war;X;X;X;X;X;X;;
CALLALLY_THEY_DECLINE_SETUP;Another power refuses to help us in our war;X;X;X;X;X;X;;
CALLALLY_WE_DECLINE_SETUP;We refuse to help another power in its war;X;X;X;X;X;X;;
CALLALLY_OTHER_DECLINE_SETUP;One power refuses to help another in its war;X;X;X;X;X;X;;
DISCREDIT_THEY_ACCEPT_SETUP;We undermine the credibility of another power;X;X;X;X;X;X;;
DISCREDIT_WE_ACCEPT_SETUP;One power undermines the credibility of another in our country;X;X;X;X;X;X;;
DISCREDIT_OTHER_ACCEPT_SETUP;One power undermines the credibility of another;X;X;X;X;X;X;;
EXPELADVISORS_THEY_ACCEPT_SETUP;We send advisers from another power;X;X;X;X;X;X;;
EXPELADVISORS_WE_ACCEPT_SETUP;One power sends advisers to another from our country;X;X;X;X;X;X;;
EXPELADVISORS_OTHER_ACCEPT_SETUP;One Power Sends Advisors to Another;X;X;X;X;X;X;;
BANEMBASSY_THEY_ACCEPT_SETUP;We urge you to close the embassy of another country;X;X;X;X;X;X;;
BANEMBASSY_WE_ACCEPT_SETUP;One power persuades us to close the embassy of another;X;X;X;X;X;X;;
BANEMBASSY_OTHER_ACCEPT_SETUP;One power closes the embassy of another;X;X;X;X;X;X;;
INCREASEOPINION_THEY_ACCEPT_SETUP;We improve the opinion of ourselves in another country;X;X;X;X;X;X;;
INCREASEOPINION_WE_ACCEPT_SETUP;One power improves our self-image;X;X;X;X;X;X;;
INCREASEOPINION_OTHER_ACCEPT_SETUP;One power improves the opinion of itself in another;X;X;X;X;X;X;;
DECREASEOPINION_THEY_ACCEPT_SETUP;We convince to worsen the opinion of another power;X;X;X;X;X;X;;
DECREASEOPINION_WE_ACCEPT_SETUP;One power worsens our opinion of another;X;X;X;X;X;X;;
DECREASEOPINION_OTHER_ACCEPT_SETUP;One power worsens the opinion of another;X;X;X;X;X;X;;
ADDTOSPHERE_THEY_ACCEPT_SETUP;We are expanding our sphere of influence;X;X;X;X;X;X;;
ADDTOSPHERE_WE_ACCEPT_SETUP;We become part of a sphere of influence;X;X;X;X;X;X;;
ADDTOSPHERE_OTHER_ACCEPT_SETUP;One power becomes part of the sphere of influence of another;X;X;X;X;X;X;;
REMOVEFROMSPHERE_THEY_ACCEPT_SETUP;We seek the exclusion of one power from the sphere of influence of another;X;X;X;X;X;X;;
REMOVEFROMSPHERE_WE_ACCEPT_SETUP;One power seeks our exclusion from the sphere of influence of another;X;X;X;X;X;X;;
REMOVEFROMSPHERE_OTHER_ACCEPT_SETUP;One power seeks the exclusion of a third country from the sphere of influence of another;X;X;X;X;X;X;;
INCREASERELATION_THEY_ACCEPT_SETUP;We improve relations with another power;X;X;X;X;X;X;;
INCREASERELATION_WE_ACCEPT_SETUP;Another power improves our relationship with them;X;X;X;X;X;X;;
INCREASERELATION_OTHER_ACCEPT_SETUP;One power improves relations with another;X;X;X;X;X;X;;
DECREASERELATION_THEY_ACCEPT_SETUP;We are deteriorating relations with another power;X;X;X;X;X;X;;
DECREASERELATION_WE_ACCEPT_SETUP;Another power worsens our relations with it.;X;X;X;X;X;X;;
DECREASERELATION_OTHER_ACCEPT_SETUP;One power worsens relations with another;X;X;X;X;X;X;;
WETARGET_DISCREDIT_SETUP;Another power undermines our credibility;X;X;X;X;X;X;;
WETARGET_EXPELADVISORS_SETUP;One Power Sends Our Counselors;X;X;X;X;X;X;;
WETARGET_BANEMBASSY_SETUP;Another power closes our embassy;X;X;X;X;X;X;;
WETARGET_DECREASEOPINION_SETUP;One power worsens the opinion of us in another;X;X;X;X;X;X;;
WETARGET_REMOVEFROMSPHERE_SETUP;One Power Seeks the Exclusion of Another Power from Our Sphere of Influence;X;X;X;X;X;X;;
WAR_WE_ACCEPT_SETUP;Another power declares war on us;X;X;X;X;X;X;;
PEACE_WE_ACCEPT_SETUP;We accept the offer of peace;X;X;X;X;X;X;;
GUNBOAT_OTHER_ACCEPT_SETUP;One Power Uses Gunboat Diplomacy Against Another;X;X;X;X;X;X;;
EVTDESC16010;"""Although John Brown's body is rotting in the damp earth, the soul goes forward!"" - ""Body of John Brown"", one of the Union marches.\n \nFamed abolitionist hero John Brown was hanged today in Charlestown, Virginia after a failed raid on an armory.By all accounts, Brown wanted to use the weapons from the workshop to arm the slaves who would raise rebellion throughout the South.The raid and the death of John Brown sparked violent unrest in the slave states, and in some of them there is talk of secession from the Union.";X;X;X;X;X;X;;
USA_220;Columbia region;X;X;X;X;X;X;;
USA_218;West Virginia;X;X;X;X;X;X;;
USA_219;Maryland;X;X;X;X;X;X;;
EVTDESC16000;"“A house divided into itself will not stand.So our state will not be able to constantly be half slave, half free.I do not expect that the Union will be dissolved, and I do not expect that the house will fall, but what I really expect is that the house will cease to be divided.It will become either one or completely different."" - Abraham Lincoln \n \n It's over.Attempts at a compromise, decades of negotiations on the issue of slavery have failed.Congressmen from the South have resigned today, and slave states have announced their secession from the United States.Missouri and Maryland, as well as western Virginia, sided with the Union.Union troops occupy the capital, Washington.South winds rage over the house, which is divided.";X;X;X;X;X;X;;
emancipation_proclamation_title;Emancipation Proclamation;X;X;X;X;X;X;;
emancipation_proclamation_desc;The Emancipation Proclamation refers to two pieces of legislation signed by President Abraham Lincoln during the Civil War.In them, all slaves of the southern states were declared free.If we issue the Emancipation Proclamation, we will show the world that this war is for the freedom of all blacks in the United States.;X;X;X;X;X;X;;
GC_DESC;The ideals of the French Revolution seemed to have ended at the hands of the old European regimes.Although the flames of the revolution have been temporarily extinguished, it will soon become clear that the ideas of civil liberties, nationalism and liberalism are more alive than ever before.In this era of unprecedented technological progress, beliefs that have been unshakable since time immemorial will be questioned, and new ideas will take their place.From afar, because of the seas and oceans, the riches of Asia and Africa beckon, the melodies of which can also be heard in the European concert.Maestro, choose your instrument and let the music play!;X;X;X;X;X;X;;
HAVE_MORE_NATIONAL_PROVINCES_OCCUPIED_THAN;: Percentage of occupied provinces is higher ;X;X;X;X;X;X;;
BLOCKADE_PENALTY_MORE_THAN;: The percentage of blocked ports is higher ;X;X;X;X;X;X;;
PEACE_WHITEPEACE;White world.;X;X;X;X;X;X;;
PEACE_WE_DECLINE_6;*;X;X;X;X;X;X;;
PEACE_THEY_DECLINE_5;a proposal for peace.;X;X;X;X;X;X;;
PEACE_OTHER_DECLINE_6;*;X;X;X;X;X;X;;
INCREASERELATION_WE_ACCEPT_LOG;Power $ACTOR$ has improved our relationship with them.;X;X;X;X;X;X;;
DECREASERELATION_WE_ACCEPT_LOG;Power $ACTOR$ has worsened our relationship with them.;X;X;X;X;X;X;;
EVTNAME13015;A rude insult!;X;X;X;X;X;X;;
EVTDESC13015;The $COUNTRY_ADJ$ squad of citizens who recently embarked on an expedition to the $FROMCOUNTRY$ country were denied entry.Apparently, the $FROMCOUNTRY_ADJ$ government is increasingly turning to a policy of isolation in order to avoid problems with the modernization of its political, economic and social institutions.Such a policy, of course, interferes with $COUNTRY_ADJ$ trade, diplomacy, and missionary work in the region.This should be viewed as a violation of the freedom of movement of citizens.;X;X;X;X;X;X;;
EVTOPTA13015;Few options - consider using force;X;X;X;X;X;X;;
EVTOPTB13015;We must respect cultural differences between our peoples;X;X;X;X;X;X;;
EVTDESC13100;"“The foreigners have gone too far! Their missionaries are spreading false doctrines, enthralling our people and destroying the unity of the nation.They violate our customs, and their opium intoxicates the minds of our people."" This is what the people in the province of $PROVINCENAME$ will tell you, where for several months dissatisfaction with foreigners has not subsided.";X;X;X;X;X;X;;
EVTNAME13350;An elephant for America?;X;X;X;X;X;X;;
EVTDESC13350;“For this reason, we want to purchase and send you elephants so that you can release them in order to increase their number on the American continent.?\n \nSo in 1861, King Rama IV, also known as Mongkut, the fourth Siamese monarch from the dynasty Chakri, wrote in his letter to US President James Buchanan.Having learned from the American captain who visited Siam that there are no elephants in the United States at all, the king expressed his desire to give them one.This letter did not manage to reach Buchanan, since while it was crossing the Pacific Ocean, this president had already managed to leave office.As a result, the message ended up on Abraham Lincoln's desk.Who, as history says, politely declined the offer, arguing that the American climate was unsuitable for the life of elephants.;X;X;X;X;X;X;;
EVTOPTA13350;Fine;X;X;X;X;X;X;;
an_elephant_for_america_title;An elephant for America?;X;X;X;X;X;X;;
an_elephant_for_america_desc;In 1861, King Rama IV, also known as King Mongkut, the fourth monarch of Siam from the Chakri dynasty, wrote a letter to US President James Buchanan.From an American captain visiting Siam, he heard that there were no elephants in America, and in a letter he expressed a desire to donate one elephant to the United States.If we offer the Americans an elephant, our relationship will definitely improve!;X;X;X;X;X;X;;
torching_of_the_summer_palace_title;Burn the Summer Palace!;X;X;X;X;X;X;;
torching_of_the_summer_palace_desc;The Old Summer Palace, known in Chinese as the Gardens of Immaculate Radiance, is a complex of gardens northwest of the Imperial City in Beijing.The gardens were laid out in the 18th and early 19th centuries and were used as the residence of the emperors of the Qing Dynasty.This palace was burned to the ground by the Anglo-French troops during the occupation of Beijing in the Second Opium War.It was a severe blow to the morale of the Chinese, but the destruction of the palace was condemned by many European intellectuals, including Victor Hugo.In their eyes, it was a criminal act of cruelty towards the Chinese.If we burn this unique cultural heritage of Chinese history, we will undermine the morale of the Chinese people.;X;X;X;X;X;X;;
EVTNAME13355;Burning of the Summer Palace;X;X;X;X;X;X;;
EVTDESC13355;"The Ancient Summer Palace, known in Chinese as ""Pure Ripple Gardens,"" is a garden complex north of the Imperial Palace in Beijing.This palace complex was built in the 18th and early 19th centuries and for a long time served as a residence for the Qin emperors.Renowned for its rich decoration, this palace has become one of the greatest achievements of Chinese culture.Today it was reported that the $FROMCOUNTRY_ADJ$ soldiers who occupied Beijing had burned the palace to the ground.The people are mourning, and news of this barbaric outburst is spreading throughout China and around the world.";X;X;X;X;X;X;;
EVTOPTA13355;We mourn the loss;X;X;X;X;X;X;;
clear_out_the_manchu_elite_title;End of Manchu domination;X;X;X;X;X;X;;
clear_out_the_manchu_elite_desc;From the very beginning of the Qing dynasty, the powerful Manchu elite occupied key positions in the administration and bureaucracy of the Chinese empire.Under the Qing emperors, ethnic Han people were severely discriminated against.In the 1860s.Empress Dowager Cixi effectively ended the practice when, during the Taiping uprisings, she entrusted the command of the country's most powerful combat unit to a Han-born warlord, Zeng Guofan.If we get rid of the Manchu elite, then we will take an important step towards modernization.;X;X;X;X;X;X;;
enact_muhammad_alis_reforms_title;Muhammad Ali's reforms;X;X;X;X;X;X;;
enact_muhammad_alis_reforms_desc;Albanian Muhammad Ali was born in Macedonia, then part of the Ottoman Empire.In the early 19th century, he served in the Ottoman army in Egypt, in the Kavala Volunteer Corps.After the retreat ofNapoleon's army from Egypt, as a result of long political maneuvers, Muhammad achieved the election of a wali (governor) of Ottoman Egypt.He used this position to effectively rule Egypt on his own, as the power of the Mamelukes was weakening.During his reign, he carried out a series of more or less popular and more or less successful reforms, the purpose of which was to transform Egypt into a modern state on the European model.Among other things, he built a shipyard in Alexandria, transferred a significant part of the cultivated land to direct government administration and sent delegations to Europe.who were supposed to obtain and deliver Western knowledge and technology to Egypt.The implementation of these reforms will allow Egypt to take a small step towards modernization.;X;X;X;X;X;X;;
muhammad_alis_reforms;Muhammad Ali's reforms;X;X;X;X;X;X;;
desc_muhammad_alis_reforms;We started the reforms of Muhammad Ali, and this accelerated our research.;X;X;X;X;X;X;;
WAR_DESC;Declaring war will allow our troops to attack their army and enter their territory.The war will continue until one of the parties surrenders.;X;X;X;X;X;X;;
POLITICS_SHOW_VASSALS;New powers;X;X;X;X;X;X;;
POLITICS_SHOW_REFORMS;Reforms;X;X;X;X;X;X;;
POLITICS_RELEASE_VASSAL;Select country;X;X;X;X;X;X;;
POLITICS_RELEASE_VASSAL_DESC;§BDezhava §Y$TAG$§b will receive the following provinces: §Y$PROVINCES$§b.The number of provinces given to them will be equal to §Y$NUM$ §b.;X;X;X;X;X;X;;
POLITICS_RELEASE_VASSAL_DESC_LIMIT;§B and others;X;X;X;X;X;X;;
POLITICS_SATELLITE;Satellite;X;X;X;X;X;X;;
POLITICS_DOMINION;Dominion;X;X;X;X;X;X;;
POLITICS_RELEASE_VASSAL_TOOLTIP;The §Y$TAG$§W power will be highlighted in the §Y$TYPE$a§W status.They will receive the following provinces (by §Y$NUM$§W): §Y$PROVINCES$§W.;X;X;X;X;X;X;;
HOLD_ELECTION;To hold elections;X;X;X;X;X;X;;
civil_war;Civil War;X;X;X;X;X;X;;
civil_war_desc;Our state is in a state of civil war!;X;X;X;X;X;X;;
civil_war_short;Uniting the nation;X;X;X;X;X;X;;
enact_radical_reconstruction_title;Radical reconstruction;X;X;X;X;X;X;;
enact_radical_reconstruction_desc;"The collective term ""Reconstruction"" refers to laws, regulations, constitutional amendments and presidential decrees passed after the US Civil War with the aim of reintegrating the former confederate states into the Union.They mainly dealt with such issues as the end of the ""Power of slaves"", the suppression of nationalism and revanchism of the southerners and the recognition by the southern states of the 13th amendment to the constitution.In 1877, the reconstruction ended with a compromise, and the federal troops were finally withdrawn from the South.Trampled Confederate banners lie in the ashes of Savannah and Richmond.It's time to start renovating.";X;X;X;X;X;X;;
EVTNAME16415;Birth of the Ku Klux Klan;X;X;X;X;X;X;;
EVTDESC16415;"The Ku Klux Klan, abbreviated as ""KKK"", was a terrorist organization composed primarily of white southerners.In 1865.it was founded by confederate veterans from Tennessee.Their squads instilled fear with the infamous burning crosses and white hoods and cloaks.The Ku Klux Klan resisted the reconstruction of the South in an effort to maintain white man's rule in the former Confederate states.They did not stop at violence against both blacks and Republicans.The federal government began its struggle against the clan by adopting acts of the use of force in 1871, during the first term of President Grant.Today we received news that we saw burning crosses in the south.Black smoke blankets the sky on this warm southern night.";X;X;X;X;X;X;;
EVTOPTA16415;They took my baby!;X;X;X;X;X;X;;
abolish_serfdom_title;Peasant reform;X;X;X;X;X;X;;
abolish_serfdom_desc;The institution of serfdom as a type of feudal relations has existed in various forms since the times of Kievan Rus.Over the centuries, this institution changed and reformed, but the first steps towards its complete abolition were taken only in the 1810s, when serfdom was abolished in Courland, Estonia and Livonia.Serfdom was completely abolished only by the reform of 1861, during the reign of Alexander II, who feared that otherwise the Russian peasantry would try to gain freedom by force.;X;X;X;X;X;X;;
tanzimat_reforms_title;Tanzimat reforms;X;X;X;X;X;X;;
tanzimat_reforms_desc;"Tanzimat (Turkish for 'reforms') is a series of reforms carried out in the Ottoman Empire in the second half of the 19th century.They were supposed to bring down the rise of nationalism among the numerous and different peoples who inhabited it, and unite the various ethnic groups under the banner of ""Ottomanism."" The Ottoman state positioned itself as an alternative to ethnic-based nation states, which radical minorities aspired to create.The reforms also gave them greater representation in government and autonomy.Although the tanzimat ultimately failed to prevent the decline of the Ottoman Empire, it can be said that the reforms delayed it somewhat.";X;X;X;X;X;X;;
establish_la_guardia_civil_title;National Guard;X;X;X;X;X;X;;
establish_la_guardia_civil_desc;TheNational Guard (literally 'Civil Guard') is a gendarme corps created during the reign of Isabella II to suppress Carlist sympathies in the countryside, after the Liberals won the Carlist wars.TheNational Guard is a cross between the police and the military, it reports directly to the government and exists to this day.;X;X;X;X;X;X;;
la_guardia_civil;National Guard;X;X;X;X;X;X;;
la_guardia_civil_desc;The gendarmerie is the pride of our country.;X;X;X;X;X;X;;
support_french_foreign_legion_title;Foreign Legion;X;X;X;X;X;X;;
support_french_foreign_legion_desc;The Foreign Legion is a military unit in the French army, which accepts recruits regardless of their nationality and without looking at their past.The legion was first created back in 1830, but gained well-deserved fame only after it took part in the Carlist Wars in Spain, in the French intervention in Mexico, in the Battle of Camarone, in the Franco-Prussian War, and later in almost every military conflict involving France to the present day.The image of a young man fleeing personal tragedy, oppression, debt or criminal history and joining the French Foreign Legion to undergo redemption in the Algerian deserts became one of the most common signs of the 19th century.Form a Legion and recruits will flock to our banners.;X;X;X;X;X;X;;
the_french_foreign_legion;Foreign Legion;X;X;X;X;X;X;;
the_french_foreign_legion_desc;The glory of our army resounds throughout the world, not least thanks to the history of the Foreign Legion.;X;X;X;X;X;X;;
establish_the_dar_al_funun_title;Found Dar al-Funun;X;X;X;X;X;X;;
establish_the_dar_al_funun_desc;Dar al-Funun was the first university of a modern type established in Persia.It was founded in 1851 by Amir Kabir, vizier ofNasruddin Shah of the Qajar dynasty, to train upper-class Persian youths in medicine, science and military science.Let's give our youth a taste of the modern world and start this wonderful university!;X;X;X;X;X;X;;
fatherland_volunteers_title;Volunteers of the Fatherland;X;X;X;X;X;X;;
fatherland_volunteers_desc;"During the war with the Triple Alliance, Paraguayan troops invaded the Brazilian province of Mato Grosso.The Brazilian Emperor Pedro II, furious at the incompetence of his military leaders, demanded that he be allowed to go to the front in person.When the Cabinet of Ministers and theNational Assembly refused to do this, Pedro threatened to abdicate the throne and join the army as a volunteer, saying ""they may not let the emperor go to the front, but they cannot forbid me to abdicate and volunteer for the Fatherland."" Of course, the government had no choice.Brazilian volunteers in this war were called ""Fatherland volunteers,"" in the words of the emperor.Say what Pedro said, and the country will follow you to the ends of the world.";X;X;X;X;X;X;;
ATWAR;The country is at war;X;X;X;X;X;X;;
law_1420_of_general_common_education_title;Law number 1420;X;X;X;X;X;X;;
law_1420_of_general_common_education_desc;Law number 420 on general education was passed in Argentina in 1884 under President Julio Argentino Roque.The first system of free, compulsory, state and secular education was created in the country.The secular bias of this law caused some friction between the Catholic Church and the Argentine government, but in any case, this law marked a turning point in the history of education in Argentina.;X;X;X;X;X;X;;
danmarks_riges_grundlov_title;Danish constitution;X;X;X;X;X;X;;
danmarks_riges_grundlov_desc;Since 1660 Denmark has been an absolute monarchy.On June 5, 1849, King Frederick VII enacted the Danish constitution.Frederick's predecessors tried with all their might to avoid the adoption of a constitution that limits the power of the monarch.However, during the period of national unification of Denmark, following the first war over Schleswig, this happened.The Constitution marks Denmark's transition from absolutism to a constitutional monarchy.Let's give the people a constitution!;X;X;X;X;X;X;;
ADD_WARGOAL_DESC;It is required to have $COST$ of military account points.;X;X;X;X;X;X;;
ADD_WARGOAL_PEACE_COST;World cost: $COST$ military points.;X;X;X;X;X;X;;
ADD_WARGOAL_INFAMY;If we add this war goal, we will increase our §Yinnocence§W by $COST$.;X;X;X;X;X;X;;
ADD_WARGOAL_PRESTIGE;If we achieve this goal in the war, we will increase our §Yprestige§W by $COST$.;X;X;X;X;X;X;;
ADD_WARGOAL_MILITANCY;If we cannot achieve this goal in the war, then we will increase the §YAggressiveness§W of the population by $MILITANCY$.;X;X;X;X;X;X;;
ADD_WARGOAL_WARGOAL;Purpose of War: §Y$GOAL$§W.;X;X;X;X;X;X;;
adopt_die_stem_title;Calling Statement;X;X;X;X;X;X;;
adopt_die_stem_desc;"""We will live and die for You, South Africa!"" It was originally a poem written in 1918 by Cornelis Jacobus Langenhoven.In 1921 Martinus Lawrence de Villers wrote music for him.The Call was a frequent feature on the African Broadcasting Company, completing daily programs along with the hymn “God Save the King?Approve the ""Call"" and give our young country a suitable anthem!";X;X;X;X;X;X;;
found_the_bbc_title;The creation of the BBC;X;X;X;X;X;X;;
found_the_bbc_desc;"The British Broadcasting Corporation was founded on October 18, 1922 as the state broadcasting and later television company.Its founders were six radio companies, and the first program was broadcast from London onNovember 14, 1922.Create a BBC, and let ""the people of the people carry the words of peace.""";X;X;X;X;X;X;;
establish_the_sovnarkom_title;Establishment of the Council of People's Commissars;X;X;X;X;X;X;;
establish_the_sovnarkom_desc;The Council of People's Commissars for the Constitution of the RSFSR in 1918 became the highest body of executive power in Soviet Russia.The Council of People's Commissars was accountable to the All-Russian Congress of Soviets, and in the intervals between sessions of the congress he had full power.;X;X;X;X;X;X;;
EVTNAME2000;National diasporas;X;X;X;X;X;X;;
EVTDESC2000;"Immigrants from other countries in their new homeland often settle close to each other, trying to find support from their compatriots, creating ethnic enclaves like ""little Italy"" inNew York.The province of $PROVINCENAME$ is no exception - immigrants have created their own district there, in which everything - both cuisine and culture - reminds them of their homeland.";X;X;X;X;X;X;;
EVTOPTA2000;This is a victory for our tolerant society!;X;X;X;X;X;X;;
EVTOPTB2000;A great opportunity to establish peace and harmony!;X;X;X;X;X;X;;
EVTNAME2020;Marry an immigrant;X;X;X;X;X;X;;
EVTDESC2020;In the province of $PROVINCENAME$ today love triumphs - family and friends celebrate the wedding of the son of one of the immigrants and a local girl.Some call it the end of the $COUNTRY_ADJ$ civilization, but the newlyweds are quite happy.Immigrants have brought change to the province of $PROVINCENAME$.;X;X;X;X;X;X;;
EVTOPTA2020;Let's wish them happiness.;X;X;X;X;X;X;;
EVTOPTB2020;This indicates that immigration should be stopped;X;X;X;X;X;X;;
EVTNAME2050;Demonstrators demand citizenship;X;X;X;X;X;X;;
EVTDESC2050;Immigrants from the province of $PROVINCENAME$ marched demanding full citizenship and equality of all $COUNTRY_ADJ$ citizens before the law.;X;X;X;X;X;X;;
EVTOPTA2050;Interesting.Let's hear them ...;X;X;X;X;X;X;;
EVTOPTB2050;Complete nonsense!;X;X;X;X;X;X;;
EVTNAME2060;Ethnic unrest;X;X;X;X;X;X;;
EVTDESC2060;In the province of $PROVINCENAME$, riots broke out among immigrants.Although they are technically citizens, many of them believe that the government has not taken care to ensure that they have equal opportunities with local residents.;X;X;X;X;X;X;;
EVTOPTA2060;These are the problems of the local police;X;X;X;X;X;X;;
EVTOPTB2060;Let's listen to their complaints;X;X;X;X;X;X;;
EVTNAME2070;Oath of allegiance;X;X;X;X;X;X;;
EVTDESC2070;"""I swear allegiance to the flag of the country $COUNTRY$ and its government"" \n \nTears of pride are in the eyes of the inhabitants of $PROVINCENAME$ - some of the immigrants have taken an oath of allegiance to our country today, demonstrating $COUNTRY_ADJ$ loyalty to the state.";X;X;X;X;X;X;;
EVTOPTA2070;Welcome home brothers;X;X;X;X;X;X;;
EVTNAME2080;Ghetto;X;X;X;X;X;X;;
EVTDESC2080;Immigrants arriving in a $COUNTRY$ country are often poor and have few opportunities.They congregate in the poorer neighborhoods of the province of $PROVINCENAME$, which increasingly resemble ghettos.It might be worth addressing their living conditions before the situation gets worse.;X;X;X;X;X;X;;
EVTOPTA2080;I don't think it's worth worrying about;X;X;X;X;X;X;;
EVTOPTB2080;We will definitely understand the situation;X;X;X;X;X;X;;
sign_treaty_of_london_title;London Treaty;X;X;X;X;X;X;;
sign_treaty_of_london_desc;Belgium achieved de facto independence from theNetherlands by force of arms, during the Belgian revolution of 1831.However, this independence was legally confirmed only in 1839 in the London Treaty signed by theNetherlands and all the great powers.The treaty guaranteed the independence and neutrality of Belgium.If we sign this agreement, we will abandon our claims to Belgium, but our reputation on the world stage will benefit from this.;X;X;X;X;X;X;;
EVTNAME2090;Segregation;X;X;X;X;X;X;;
EVTDESC2090;Immigrants in the $PROVINCENAME$ province find it difficult to integrate into the $COUNTRY_ADJ$ community, and many of the locals see them as just outsiders.Immigrants live in separate neighborhoods, go to separate schools and shops, and generally have little contact with others.;X;X;X;X;X;X;;
EVTOPTA2090;They should be integrated - violently if necessary;X;X;X;X;X;X;;
EVTOPTB2090;The locals are doing the right thing!;X;X;X;X;X;X;;
EVTNAME2100;Riots against immigrants;X;X;X;X;X;X;;
EVTDESC2100;After civil unrest in the province of $PROVINCENAME$, discontent with immigrants turned into a pogrom.People smashed shop windows, several newly arrived immigrants were killed - the newcomers are accused of all mortal sins.;X;X;X;X;X;X;;
EVTOPTA2100;Terrible news!;X;X;X;X;X;X;;
EVTNAME2110;Culture is enriched;X;X;X;X;X;X;;
EVTDESC2110;Immigrants who recently arrived in the province of $PROVINCENAME$ brought the culture of their native country with them, and now our melodies and theirs are combined in a new style, in a harmonious symphony of the country $COUNTRY$.Their customs have enriched ours.New forms of self-expression have emerged in science, art and architecture.;X;X;X;X;X;X;;
EVTOPTA2110;Another reason to brag to the whole world!;X;X;X;X;X;X;;
EVTOPTB2110;Why are you telling me this at all?;X;X;X;X;X;X;;
EVTNAME2120;Deportation of an immigrant;X;X;X;X;X;X;;
EVTDESC2120;An immigrant who recently arrived in $PROVINCENAME$ province was put on a ship and sent back after being caught stealing by local police.This case has caused alarm among local immigrants, many of whom are not familiar with our laws and fear further deportations.;X;X;X;X;X;X;;
EVTOPTA2120;Calm them down, it's okay;X;X;X;X;X;X;;
EVTOPTB2120;Rightly afraid!;X;X;X;X;X;X;;
EVTNAME2130;Foreign cuisine;X;X;X;X;X;X;;
