native_assimilation_act_ended_title;Конец закона об интеграции;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
native_assimilation_act_ended_desc;Спустя двадцать лет политика правительства по интеграции в отношении коренного населения пересматривается. Приняв это решение, мы можем продлить его или выбрать новую политику.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
native_assimilation_act_title;Статус коренных жителей: Закон об интеграции;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
native_assimilation_act_desc;Во-первых, мы должны настаивать на том, что если уроженец станет $COUNTRY_ADJ$ гражданином и ассимилируется, то к нему будут относиться как к равному, ибо возмутительна дискриминация любого такого человека из-за убеждений, или место рождения, или его происхождения. Но это будет зависит от того, станет ли человек ощущать себя $COUNTRY_ADJ$ поданным, и ни чьим иным ... Здесь не может быть разделенной верности. Любой человек, который говорит, что он $COUNTRY_ADJ$ гражданин, но также и представитель другой культуры, вовсе не $COUNTRY_ADJ$ поданный. У нас есть место только для одного флага, флага нашей державы $COUNTRY$. У нас здесь есть место только для одного языка, и это $COUNTRY_ADJ$ язык... и у нас есть место только для одной единственной верности, и это верность $COUNTRY_ADJ$ людям.\n\n$MONARCHTITLE$ обратился к толпе в $CAPITAL$, определив политику правительства по интеграции аборигенов в $COUNTRY_ADJ$ общество. Их будет трудно перевоспитать после их деревень, и это может занять определенное время, но правительство решительно настроено на то, чтобы коренные народы державы $COUNTRY$ стали $COUNTRY_ADJ$ гражданми во всех аспектах.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
native_protection_act_title;Статус коренных жителей: Закон о защите;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
native_protection_act_desc;Каждый уроженец державы $COUNTRY$ и каждая полукровка или ребенок полукровки, считаются гражданами по замыслу настоящего Закона. При рассмотрении любого дела судья, принимающий решение, может, в отсутствие других достаточных доказательств, принять решение по своему собственному мнению и решению, является ли какое-либо лицо, в отношении которого проводится какое-либо разбирательство в соответствии с настоящим Законом, гражданином или нет. Если какое-либо лицо нарушает положения, принятые в соответствии с настоящим Законом, или препятствует Совету, местному комитету или любому другому местному официальному органу при исполнении ими своих обязанностей в соответствии с настоящим Законом или указанными правилами, каждый такой человек должен быть осужден и уплатить штраф. Будучи принятым Его Превосходительством $MONARCHTITLE$, и с согласия Законодательного совета и Законодательного собрания государства $COUNTRY$, постановить, что все выходцы из государства $COUNTRY$ будут находиться под защитой государства и будут рассматриваться в качестве $COUNTRY_ADJ$ граждан.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
native_integration_status_on_title;Статус аборигенов;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
native_integration_status_on_desc;Со времени колонизации державой $COUNTRY$ туземцы были отодвинуты на второстепенную роль в $COUNTRY_ADJ$ обществе. Маргинализированные или просто игнорируемые, коренные жители все чаще ассоциируют себя с угнетенными, в то время как другие страны обращают внимание на то, как мы относимся к этим народам. В $CAPITAL$ идут разговоры об официальной политике в отношении нашего обращения с местными жителями: следует ли нам сохранить статус-кво? Дать им полные права? Попробовать ассимилировать их в $COUNTRY_ADJ$ культуре? Должны ли мы попытаться загнать их на грань исчезновения?;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
native_integration_status_off_title;Закройте параметры статуса коренных жителей;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
native_integration_status_off_desc;Мы не достигли консенсуса о том, как поступить с вопросом о туземцах.;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
end_segregation_act_title;Конец сегрегации;;;;;;;;;;;;;x,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
end_segregation_act_desc;Слишком долго наша нация была разделена. Слишком долго мелочность управляла нашей державой. С нас довольно. Теперь мы едины как одна нация!;;;;;;;;;;;;;x,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
form_antillean_confederation_title;Сформировать Антильскую Конфедерацию;;;;;;;;;;;;;x,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
form_antillean_confederation_desc;Кубинцы и Пуэрториканцы! Объединим свои усилия, давайте работать сообща, мы братья, мы несчастны: давайте будем едины и в революции, и в независимости Кубы и Пуэрто-Рико. Таким образом, мы можем сформировать конфедерацию Антильских островов. Да здравствует свободный Пуэрто-Рико. Да здравствует Куба. Смерть Испании навсегда в Америке. Антильские острова для Антильских островов!;;;;;;;;;;;;;x,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
claim_the_caribbean_title;Претензии на Карибы;;;;;;;;;;;;;x,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
claim_the_caribbean_desc;"Антильские острова сейчас сталкиваются с моментом, с которым они никогда не сталкивались в истории: теперь им нужно решить, «быть или не быть». Давайте объединяться. Давайте построим народ, и тогда мы воздвигнем храм на фундаментах, настолько прочных, что силы саксонской и испанской рас не потрясут его, храм, который мы посвятим Независимости, и на чьём фронтисписке мы будем гравировать эту надпись, нетленную как сама Родина: ""Антильские острова для Антильских островов"".";;;;;;;;;;;;;x,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
authorize_bulgarian_exarchate_title;Разрешить болгарский экзархат;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
authorize_bulgarian_exarchate_desc;Чтобы бороться с растущей угрозой болгарского национализма, мы можем дать болгарским епархиям право организовать экзархат на территории Османской империи. Номинально, болгарские православные христиане лояльны православному патриарху в Константинополе, но идея собственного экзархата поможет успокоить их националистический пыл. Этот Экзархат был бы создан без благословения Константинопольского Патриарха, поэтому он также привел бы к этно-националистической напряженности среди христиан на наших балканских землях, что, в свою очередь, посеет беспорядок и недоверие христиан друг к другу на наших землях.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
release_bukovina_title;Буковинский протекторат;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
release_bukovina_desc;С созданием недавнего анклава на Буковине у нас нет другого выбора, кроме как предоставить им большую автономию для самоуправления.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
occupy_countryside_title;Оккупировать либерийскую провинцию;;;;;;;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
occupy_countryside_desc;Первые годы Либерии были отмечены постоянными пограничными проблемами с другими Колонизирующими державами в Кот-д'Ивуаре и в Сьерра-Леоне. $COUNTRY_ADJ$ колонисты пытались расширить свои полномочия внутрь континента, хотя они все еще даже не могли контролировать прибрежную зону, на которую они претендовали. После борьбы за Африку было заключено несколько сделок с коренными народами во внутренней Либерии, что позволило нам претендовать на землю в соответствии с принципом эффективной оккупации.;;;;;;;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
treaty_of_bata_title;Наши претензии на реке Муни;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
treaty_of_bata_desc;В то время как у нас есть исторические права на Бухту Биафры, другие колониальные державы проявляют растущий интерес к этой области. Принцип эффективной оккупации означает, что мы можем потерять всю эту территорию, но мы можем попытаться заключить сделку с другой колонизирующей страной, чтобы обеспечить полосу земли в Бате.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
colonization_of_fernando_po_title;Колонизация Фернандо Пу;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
colonization_of_fernando_po_desc;Король подготовил прием для посетителей. От окраины города до дворца мочуку улица была выстлана двумя длинными рядами воинов-буби, замазанных красным, с винтовками и копьями и щитами из кожи буйвола. Они приветствовали державу $COUNTRY$. В конце был престарелый король Мока, стоявший рядом со своим троном из стволов деревьев. Он все еще выглядел высокомерно, и для приема он, естественно, оделся в свой лучший наряд: двухточечная парадная шляпа морского чиновника и старый сюртук, но без брюк. Фартук обезьяньей шкуры свисал с его талии, и в правой руке он размахивал своим посохом. Справа от него был Абба Мут, первосвященник Буби, с тростью в руке, символом его достоинства. Слева от него, его первый лейтенант, Сас Еберра. Пожилые советники и шестьдесят жен царя собрались за ним. $COUNTRY_ADJ$ флаг, который Мока получил в подарок, размахивал над дверью дворца. После двухдневных конференций и после обмена обычными подарками и укрепления связей между $COUNTRY$ и Мока, посетители вернулись в Санта-Изабеллу, а губернатор дал королю разрешение использовать порох ...\n\nОстров Фернандо Пу был этапом многочисленных попыток колонизации Испанцами и Англичанами. На севере острова находится единственное европейское поселение, основанное Англичанами в качестве базы для прекращения работорговли в Атлантике. Несмотря на это, расширение усилий по колонизации было в значительной степени затруднено народом Буби, объединенным в монархию при короле Моке. После многих лет изоляционизма королевство открывает возможности для  $COUNTRY_ADJ$ продвижения, и теперь у нас есть средства колонизировать остров, предоставляя туземцам власть $COUNTRY_ADJ$ $MONARCHTITLE$.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
start_pearl_hunting_title;Решение ИИ: начать сезон охоты на жемчуг;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
start_pearl_hunting_desc;С коренным населением [Манамах] смешались многочисленные незнакомцы и поселенцы, некоторые из которых были рождены здесь на протяжении многих поколений назад, привлеченные из других стран прибылью от торговли или от добычи жемчуга, и при этом они сохраняют физиономию и одежду родных стран. Таким образом, часто встречаются однотонное платье южно-персидского цвета, запятнанный шафраном жилет Омана, белый халат Неджда и полосатое платье Багдада, которые часто встречаются в легкой одежде Бахрейна - сине-красном тюрбане. Его белая ткань с бахромой, покрытая шелком, и его роба, похожее на платье: хотя небольшая, но безошибочно узнаваемая колония индейцев, торговцев по профессии, в основном из Гуджарата, Катча и их окрестностей, содержат здесь все особенности костюма и манеры, и жить среди пестрой толпы. Города Бахрейн и Доха лежат на важнейших торговых путях в Индию и, таким образом, имеют богатство, условия и процветание от торговли.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
end_pearl_hunting_title;Решение ИИ: закончить сезон охоты на жемчуг;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
end_pearl_hunting_desc;Все хорошее заканчивается.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
support_french_foreign_legion_desc;«Иностранный легион» является военным подразделением французской армии с уникальным отличием в том, что оно принимает своих новобранцев независимо от их национального и личного происхождения. Первоначально созданный еще в 1830 году, Легион не завоевал прочного наследия, которым он пользуется сегодня, пока не принял участия в Войнах испанских карлистов, Французской интервенции в Мексике, Битвы при Камаруне, Франко-прусской войны и, фактически, почти каждом конфликте с участием Франции вплоть до современной эпохи. Образ молодого человека, возможно, в бегах от какой-то личной трагедии, угнетения, долгов или криминального прошлого, который присоединяется к Иностранному легиону Франции, чтобы совершить поездку по личному спасению в пустынях французского Алжира, с тех пор стал одним из наиболее знаковых и устойчивых изображений 19-го века. Продвиньте Легион, и увидите, как новобранцы стекаются к нашим знаменам.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
claim_togoland_title;Потребовать Того;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
claim_togoland_desc;Используя немного убеждения и, возможно, одного или двух похищений, $COUNTRY_ADJ$ план Фернандо Пу, заключался в том, чтобы потребовать регион Тоголенд, связавшись с местными вождями, заключив соглашения и договоры, а также профинансировав исследовательские станции. Ему просто нужно немного официальной поддержки и финансирования, чтобы претворить свой план в жизнь.;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
colonial_legacy_title;Колониальное Наследие;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
colonial_legacy_desc;Хотя наша страна эксплуатировалась в то время, когда мы были колонией, наша вновь обретенная независимость означает, что теперь мы можем извлечь выгоду из инструментов наших старых мастеров.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
search_for_aegean_civilizations_title;Поиски Эгейских Цивилизаций;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
search_for_aegean_civilizations_desc;В академическом сообществе растет интерес к судьбе так называемых «Эгейских цивилизаций» и особенно к местоположению древнего города Троя. Финансирование исследований по поиску останков этих цивилизаций в Греции и Анатолии и обеспечение высоких расходов на образование увеличит престиж нашей нации, если они найдут сокровища древнего мира.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
rename_the_falklands_title;Вопрос о Фолклендах / Мальвинских островах;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
rename_the_falklands_desc;Теперь, когда мы захватили то, что Аргентинцы называют «Мальвинами», а Британцы называют «Фолклендами», пришло время переименовать его во что-то более соответствующее культуре его законных владельцев.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
luderitz_expedition_title;Основать $COUNTRY_ADJ$ колонию в Юго-Западной Африке;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
luderitz_expedition_desc;"Впервые обнаруженный в 1487 году португальским исследователем Бартоломеу Диасом, небольшая прибрежная зона, известная как Ангра Пекена, была превращена в торговую станцию немецким торговцем Адольфом Людерицем в 1883 году. Он заключил договоры с соседними вождями, покупая большие участки земли на общую сумму 560 фунтов стерлингов и 260 винтовок. Новая земля тогда называлась ""Людерицланд"". Людериц планирует направить экспедиции дальше на север, в место, которое местные жители называют Отжозонджий, известное на немецком языке как Свакопмунд, но полагая, что Великая держава собиралась претендовать на этот район в качестве протектората, Людериц остановил свои планы и попросил защиты $COUNTRY_ADJ$ правительство  в $YEAR$. Расширив нашу защиту ему и подняв  $COUNTRY_ADJ$ флаг в Людерицбухте, мы объявим эти земли зоной протекции и сможем основать $COUNTRY_ADJ$ колонию Юго-Западной Африки, хотя мы рискуем ухудшить отношения с другими Великими державами.";;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
search_for_machu_picchu_title;Поиски затерянного города Инков;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
search_for_machu_picchu_desc;В 1909 году, возвращаясь с Панамериканского научного конгресса в Сантьяго, $COUNTRY_ADJ$ историк  путешествовал по Перу и был приглашен для исследования руин инков в Чоккекирау в долине Апурнмак. Очарованный старыми рассказами об империи Инков, он теперь организует экспедицию для поиска столицы Инков, Затерянного города Инков, основанного их последним императором Мано Инкой и упоминаемого только в старых хрониках. Мы можем внести свой вклад в эту экспедицию и помочь ему в его поисках путем прямого финансирования и обеспечения высоких расходов на образование. Поиск города принесет много пользы $COUNTRY_ADJ$ научному сообществу.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
greater_israel_title;Претензии на Великий Израиль;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
greater_israel_desc;Земля, которая была обещана нам, больше, чем просто Палестина. Израиль должен выйти за пределы границ, проведенных великими державами, если мы хотим, чтобы с нами считались и хотим действительно обеспечить будущее еврейского народа.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_crete_a_state_title;Присоединить Крит;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_crete_a_state_desc;Теперь, когда Крит находится в наших надежных руках, им нужно управлять эффективно. Мы уберем старые учреждения с острова и будем управлять им современной западной рукой.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
secularize_society_title;Секуляризировать общество;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
secularize_society_desc;Для участия в отраслях, связанных с производством алкоголя, и для надлежащей конкуренции с западными державами в области науки, секуляризация нашего общества имеет первостепенное значение, советуют некоторые ведущие ученые в нашей стране. Разделение государства и религии, безусловно, разозлит консервативные слои нашего общества, но позволит нам лучше противостоять вызовам этого столетия. Однако, как только мы примем это решение, пути назад уже не будет, поскольку изменения в нашем обществе будут настолько глубокими, что их последствия так или иначе сохранятся.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
option_spawn_eic_title;Опция: Включить EIC Минимод;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
option_spawn_eic_desc;Восточно-Индийская компания минимод на какое-то время передает Индию в EIC, позже они будут приняты по решению Великобритании. Не проверено, поэтому используйте на свой страх и риск.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
option_disable_bankruptcy_events_title;Опция: отключить события банкротства;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
option_disable_bankruptcy_events_desc;Отключение событий банкротства помешает вам получить Повод для войны и последствия банкротства стран. Это не остановит события для ИИ и не остановит банкротство стран.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
mobilize_tribesmen_title;Собрать соплеменников;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
mobilize_tribesmen_desc;Часть нашей страны является домом для племен с кочевым образом жизни и кусочками многовековой культуры воинов. Досучавшись до этих людей и объединив их с нашей целью, мы можем собрать гораздо большую армию для исполнения долга.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
enable_options_title;Показать опциональные решения;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
enable_options_desc;Это решение показывает все необязательные решения для настройки и изменения поведения игры HPM. Это решение, наряду со всеми смежными решениями, исчезнет 1 января 1837 года, чтобы уменьшить беспорядок в списке решений, поэтому у вас есть год в игре, чтобы выбрать те опции, которые нравятся вам. После 01.1837 это решение станет недоступным, поэтому, если вы ошиблись, вам нужно будет отредактировать сохранение или начать новую игру.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
