PROV1067;Барнаул;X
PROV1068;Улала;X
PROV1069;Вилюйск;X
PROV1070;Брянка;X
PROV1071;Батантайск;X
PROV1072;Охотск;X
PROV1073;Эвенск;X
PROV1074;Петропавловск;X
PROV1075;Иркутск;X
PROV1076;Братск;X
PROV1077;Красноярск;X
PROV1078;Чита;X
PROV1079;Нерчинск;X
PROV1080;Черномин;X
PROV1081;Якса;X
PROV1082;Хайшенвей;X
PROV1083;Боли;X
PROV1084;Утчан;X
PROV1085;Улусамудан;X
PROV1086;Погоби;X
PROV1087;Оотомари;X
PROV1088;Шумшу;X
PROV1089;Эторофу;X
PROV1090;Тбилиси;X
PROV1091;Пасанаури;X
PROV1092;Кутаиси;X
PROV1093;Ахалцихе;X
PROV1094;Поти;X
PROV1095;Сухум;X
PROV1096;Батум;X
PROV1097;Новая Каледония;X
PROV1098;Эривань;X
PROV1099;Гюмри;X
PROV1100;Кафан;X
PROV1101;Нахичевань;X
PROV1102;Баку;X
PROV1103;Сиазань;X
PROV1104;Шеки;X
PROV1105;Гянджа;X
PROV1106;Агдам;X
PROV1107;Ленкорань;X
PROV1108;Тебриз;X
PROV1109;Хой;X
PROV1110;Урумия;X
PROV1111;Махабад;X
PROV1112;Ардебиль;X
PROV1113;Рашт;X
PROV1114;Ноушехр;X
PROV1115;Сари;X
PROV1116;Горган;X
PROV1117;Керманшах;X
PROV1118;Санандадж;X
PROV1119;Илям;X
PROV1120;Хорамабад;X
PROV1121;Тегеран;X
PROV1122;Хамадан;X
PROV1123;Зенджан;X
PROV1124;Казвин;X
PROV1125;Кум;X
PROV1126;Семнан;X
PROV1127;Исфахан;X
PROV1128;Арак;X
PROV1129;Кашан;X
PROV1130;Язд;X
PROV1131;Ахваз;X
PROV1132;Абадан;X
PROV1133;Дезфуль;X
PROV1134;Дехкорд;X
PROV1135;Шираз;X
PROV1136;Бушер;X
PROV1137;Ясудж;X
PROV1138;Канган;X
PROV1139;Сирджан;X
PROV1140;Керман;X
PROV1141;Бендер-Ленгех;X
PROV1142;Бендер-Аббас;X
PROV1143;Бам;X
PROV1144;Доздаб;X
PROV1145;Джаск;X
PROV1146;Чабахар;X
PROV1147;Мешхед;X
PROV1148;Бирдженд;X
PROV1149;Себзевар;X
PROV1150;Боджнурд;X
PROV1151;Мекка;X
PROV1152;Джидда;X
PROV1153;Медина;X
PROV1154;Табук;X
PROV1155;Абха;X
PROV1156;Каф;X
PROV1157;Эр-Рияд;X
PROV1158;Рафха;X
PROV1159;Халабан;X
PROV1160;Хаиль;X
PROV1161;Шарурах;X
PROV1162;Бахрейн;X
PROV1163;Хатиф;X
PROV1164;Хуфуф;X
PROV1165;Доха;X
PROV1166;Маскат;X
PROV1167;Абу-Даби;X
PROV1168;Дубаи;X
PROV1169;Сухар;X
PROV1170;Низва;X
PROV1171;Сур;X
PROV1172;Дукм;X
PROV1173;Мукалла;X
PROV1174;Салала;X
PROV1175;Гайда;X
PROV1176;Байда;X
PROV1177;Сокотра;X
PROV1178;Сана;X
PROV1179;Ходейда;X
PROV1180;Таиз;X
PROV1181;Караганда;X
PROV1182;Гурьев;X
PROV1183;Актюбинск;X
PROV1184;Кокшетау;X
PROV1185;Яссы;X
PROV1186;Алма-Ата;X
PROV1187;Семипалатинск;X
PROV1188;Каратал;X
PROV1189;Бишкек;X
PROV1190;Нарын;X
PROV1191;Хива;X
PROV1192;Нукус;X
PROV1193;Кзыл-Орда;X
PROV1194;Актау;X
PROV1195;Ташкент;X
PROV1196;Дашогуз;X
PROV1197;Чимкент;X
PROV1198;Бухара;X
PROV1199;Самарканд;X
PROV1200;Карши;X
PROV1201;Ходжент;X
PROV1202;Коканд;X
PROV1203;Ош;X
PROV1204;Ашхабад;X
PROV1205;Эрзинск;X
PROV1206;Мерв;X
PROV1207;Куляб;X
PROV1208;Хорог;X
PROV1209;Кабул;X
PROV1210;Файзабад;X
PROV1211;Балх;X
PROV1212;Герат;X
PROV1213;Бамиан;X
PROV1214;Фарах;X
PROV1215;Кандагар;X
PROV1216;Джелалабад;X
PROV1217;Газни;X
PROV1218;Пешавар;X
PROV1219;Кветта;X
PROV1220;Долбандин;X
PROV1221;Калат;X
PROV1222;Бела;X
PROV1223;Читрал;X
PROV1224;Шринагар;X
PROV1225;Гилгит;X
PROV1226;Лех;X
PROV1227;Лахор;X
PROV1228;Мултан;X
PROV1229;Сиялкот;X
PROV1230;Атток;X
PROV1231;Бахавалпур;X
PROV1232;Шапур;X
PROV1233;Амритсар;X
PROV1234;Фирозпур;X
PROV1235;Шимла;X
PROV1236;Дели;X
PROV1237;Панипат;X
PROV1238;Дехра-Дун;X
PROV1239;Меерут;X
PROV1240;Агра;X
PROV1241;Канпур;X
PROV1242;Лакхнау;X
PROV1243;Аллахабад;X
PROV1244;Физабад;X
PROV1245;Бенарес;X
PROV1246;Горакхпур;X
PROV1247;Патна;X
PROV1248;Гая;X
PROV1249;Карсвари;X
PROV1250;Бхагалпур;X
PROV1251;Калькутта;X
PROV1252;Дарджилинг;X
PROV1253;Бардван;X
PROV1254;Дакка;X
PROV1255;Раджшахи;X
PROV1256;Джессур;X
PROV1257;Читтагонг;X
PROV1258;Гувахати;X
PROV1259;Импхал;X
PROV1260;Дибругарх;X
PROV1261;Каттак;X
PROV1262;Кенджахр;X
PROV1263;Самбалпур;X
PROV1264;Аджмер;X
PROV1265;Джайсалмер;X
PROV1266;Джодхпур;X
PROV1267;Биканер;X
PROV1268;Джайпур;X
PROV1269;Удайпур;X
PROV1270;Гвалиор;X
PROV1271;Индаур;X
PROV1272;Бхопал;X
PROV1273;Чхатарпур;X
PROV1274;Рева;X
PROV1275;Джабалпур;X
PROV1276;Хошангабад;X
PROV1277;Нагпур;X
PROV1278;Амарати;X
PROV1279;Джагдалпур;X
PROV1280;Райпур;X
PROV1281;Биласпур;X
PROV1282;Райгарх;X
PROV1283;Хайдерабад;X
PROV1284;Аурангабад;X
PROV1285;Низамабад;X
PROV1286;Гулбарга;X
PROV1287;Варангал;X
PROV1288;Карачи;X
PROV1289;Суккур;X
PROV1290;Умаркот;X
PROV1291;Ахмедабад;X
PROV1292;Раджкот;X
PROV1293;Мандави;X
PROV1294;Патан;X
PROV1295;Барода;X
PROV1296;Сурат;X
PROV1297;Бомбей;X
PROV1298;Насик;X
PROV1299;Пуна;X
PROV1300;Биджапур;X
PROV1301;Колхапур;X
PROV1302;Белгаум;X
PROV1303;Гоа;X
PROV1304;Мадрас;X
PROV1305;Вишакхапатнам;X
PROV1306;Масулипатнам;X
PROV1307;Неллуру;X
PROV1308;Карнул;X
PROV1309;Танджавур;X
PROV1310;Мадурай;X
PROV1311;Коимбатур;X
PROV1312;Пондичерри;X
PROV1313;Бангалор;X
PROV1314;Майсур;X
PROV1315;Читрадурга;X
PROV1316;Мангалор;X
PROV1317;Каликут;X
PROV1318;Кочин;X
PROV1319;Тривандрам;X
PROV1320;Андаманские о-ва;X
PROV1321;Коломбо;X
PROV1322;Джафна;X
PROV1323;Канди;X
PROV1324;Тринкомали;X
PROV1325;Мальдивские о-ва;X
PROV1326;Катманду;X
PROV1327;Джумла;X
PROV1328;Тумлонг;X
PROV1329;Тимпу;X
PROV1330;Рангун;X
PROV1331;Бассеин;X
PROV1332;Пегу;X
PROV1333;Таунгу;X
PROV1334;Ава;X
PROV1335;Кьяуксе;X
PROV1336;Магве;X
PROV1337;Проме;X
PROV1338;Таунггии;X
PROV1339;Хака;X
PROV1340;Лашио;X
PROV1341;Путао;X
PROV1342;Мииткиина;X
PROV1343;Моулмейн;X
PROV1344;Мергуи;X
PROV1345;Ситуэ;X
PROV1346;Бангкок;X
PROV1347;Лопбури;X
PROV1348;Накхон-Саван;X
PROV1349;Сухотай;X
PROV1350;Накхон-Ратчасима;X
PROV1351;Прачинбури;X
PROV1352;Пхукет;X
PROV1353;Ратчабури;X
PROV1354;Накхон-Си-Тхаммарат;X
PROV1355;Чиангмай;X
PROV1356;Луанг-Прабанг;X
PROV1357;Вьентьян;X
PROV1358;Удон-Тхани;X
PROV1359;Сисакет;X
PROV1360;Сянабули;X
PROV1361;Саваннакхет;X
PROV1362;Салаван;X
PROV1363;Пакче;X
PROV1364;Удонг;X
PROV1365;Чантхабури;X
PROV1366;Баттамбанг;X
PROV1367;Кампот;X
PROV1368;Стонгтренг;X
PROV1369;Ханой;X
PROV1370;Хайфон;X
PROV1371;Цао-Бан;X
PROV1372;Сон-Ла;X
PROV1373;Ланг-Сон;X
PROV1374;Тханх-Хоа;X
PROV1375;Хюэ;X
PROV1376;Винх;X
PROV1377;Турон;X
PROV1378;Плейку;X
PROV1379;Куи-Нхон;X
PROV1380;Сайгон;X
PROV1381;Донг-Квай;X
PROV1382;Ратьзя;X
PROV1383;Биньлонг;X
PROV1384;Сингапур;X
PROV1385;Джохор-Бару;X
PROV1386;Малакка;X
PROV1387;Куала-Лумпур;X
PROV1388;Пенанг;X
PROV1389;Алор-Сетар;X
PROV1390;Куантан;X
PROV1391;Кота-Бару;X
PROV1392;Паттани;X
PROV1393;Бруней;X
PROV1394;Кучинг;X
PROV1395;Бинтулу;X
PROV1396;Апи;X
PROV1397;Сандакан;X
PROV1398;Джамби;X
PROV1399;Палембанг;X
PROV1400;Индегарири;X
PROV1401;Сиак;X
PROV1402;Танджунгпинанг;X
PROV1403;Лампунг;X
PROV1404;Палакпинанг;X
PROV1405;Банда-Ачех;X
PROV1406;Медан;X
PROV1407;Тапактуан;X
PROV1408;Паданг;X
PROV1409;Сиболга;X
PROV1410;Бенкулу;X
PROV1411;Гунунгситоли;X
PROV1412;Аден;X
PROV1413;Батавия;X
PROV1414;Богор;X
PROV1415;Чиребон;X
PROV1416;Джокьякарта;X
PROV1417;Семаранг;X
PROV1418;Сурабая;X
PROV1419;Суракатра;X
PROV1420;Проболинго;X
PROV1421;Мадура;X
PROV1422;Муралеве;X
PROV1423;Банджармасин;X
PROV1424;Пасир;X
PROV1425;Таракан;X
PROV1426;Понтианак;X
PROV1427;Кота-Варинджин;X
PROV1428;Синтанг;X
PROV1429;Самаринда;X
PROV1430;Макассар;X
PROV1431;Боне;X
PROV1432;Мамуджу;X
PROV1433;Менадо;X
PROV1434;Лувук;X
PROV1435;Палу;X
PROV1436;Кендари;X
PROV1437;Булон;X
PROV1438;Бали;X
PROV1439;Флорес;X
PROV1440;Сумбава;X
PROV1441;Сумба;X
PROV1442;Ломбок;X
PROV1443;Роти;X
PROV1444;Алор;X
PROV1445;Каупенг;X
PROV1446;Дили;X
PROV1447;Тернате;X
PROV1448;Джайлоло;X
PROV1449;Амбон;X
PROV1450;Серам;X
PROV1451;Ару;X
PROV1452;Биак;X
PROV1453;Соронг;X
PROV1454;Мерах;X
PROV1455;Манила;X
PROV1456;Виган;X
PROV1457;Легаспи;X
PROV1458;Миндоро;X
PROV1459;Палаван;X
PROV1460;Илойло;X
PROV1461;Таклобан;X
PROV1462;Замбоанга;X
PROV1463;Давао;X
PROV1464;Сулу;X
PROV1465;Урга;X
PROV1466;Даландзагдад;X
PROV1467;Баян-Тумен;X
PROV1468;Улиастай;X
PROV1469;Белоцарск;X
PROV1470;Аньцин;X
PROV1471;Чичжоу;X
PROV1472;Фэнъян;X
PROV1473;Хуэйчжоу;X
PROV1474;Люйчжоу;X
PROV1475;Нинго;X
PROV1476;Сычжоу;X
PROV1477;Тайпин;X
PROV1478;Инчжоу;X
PROV1479;Мукден;X
PROV1480;Цзиньчжоу;X
PROV1481;Порт-Артур;X
PROV1482;Фучжоу;X
PROV1483;Цзяньнин;X
PROV1484;Цюаньчжоу;X
PROV1485;Тайбэй;X
PROV1486;Тинчжоу;X
PROV1487;Чжанчжоу;X
PROV1488;Ганьсу;X
PROV1489;Гунчан;X
PROV1490;Ланьчжоу;X
PROV1491;Нинся;X
PROV1492;Пинлян;X
PROV1493;Кантон;X
PROV1494;Чаочжоу;X
PROV1495;Гаочжоу;X
PROV1496;Гонконг;X
PROV1497;Вайцзао;X
PROV1498;Макао;X
PROV1499;Хайнань;X
PROV1500;Чаочжоу;X
PROV1501;Чжаоцин;X
PROV1502;Наньнин;X
PROV1503;Гуйлинь;X
PROV1504;Пинлэ;X
PROV1505;Гуйян;X
PROV1506;Аньшунь;X
PROV1507;Чжэньюань;X
PROV1508;Кайфын;X
PROV1509;Гуйдэ;X
PROV1510;Хэнань;X
PROV1511;Хуайцин;X
PROV1512;Чэньчжоу;X
PROV1513;Наньян;X
PROV1514;Жуньнин;X
PROV1515;Вэйхуэй;X
PROV1516;Ханьян;X
PROV1517;Дэань;X
PROV1518;Хуаньчжоу;X
PROV1519;Аньлу;X
PROV1520;Цзинчжоу;X
PROV1521;Шинань;X
PROV1522;Ухань;X
PROV1523;Сянъян;X
PROV1524;Чанша;X
PROV1525;Чандэ;X
PROV1526;Шаоян;X
PROV1527;Чэньчжоу;X
PROV1528;Юэчжоу;X
PROV1529;Юншунь;X
PROV1530;Юнчжоу;X
PROV1531;Новая Ирландия;X
PROV1532;Гуйхуа-Тумед;X
PROV1533;Жырым-Чуулган;X
PROV1534;Улаанчаб-Чуулган;X
PROV1535;Екежуу-Чуулган;X
PROV1536;Хуайань;X
PROV1537;Чанчжоу;X
PROV1538;Шанхай;X
PROV1539;Сучжоу;X
PROV1540;Тайцанчжоу;X
PROV1541;Тунчжоу;X
PROV1542;Сюйчжоу;X
PROV1543;Янчжоу;X
PROV1544;Чжэньцзян;X
PROV1545;Наньчан;X
PROV1546;Гуаньсинь;X
PROV1547;Цзянь;X
PROV1548;Цзяньчан;X
PROV1549;Цзюцзян;X
PROV1550;Ганьчжоу;X
PROV1551;Жаочжоу;X
PROV1552;Цицикар;X
PROV1553;Айгунь;X
PROV1554;Нингута;X
PROV1555;Гирин;X
PROV1556;Махай;X
PROV1557;Балекунгоми;X
PROV1558;Кегудо;X
PROV1559;Сянь;X
PROV1560;Мерауке;X
PROV1561;Енань;X
PROV1562;Ханьчжун;X
PROV1563;Цзинань;X
PROV1564;Сюйчжоу;X
PROV1565;Лайчжоу;X
PROV1566;Циндао;X
PROV1567;Цинджоу;X
PROV1568;Тайан;X
PROV1569;Вэй-хай-вэй;X
PROV1570;Вудин;X
PROV1571;Ичжоу;X
PROV1572;Тайюань;X
PROV1573;Фэньчжоу;X
PROV1574;Луань;X
PROV1575;Пинъян;X
PROV1576;Датун;X
PROV1577;Чунцин;X
PROV1578;Чэнду;X
PROV1579;Баотун;X
PROV1580;Цзядин;X
PROV1581;Куйчжоу;X
PROV1582;Лунан;X
PROV1583;Шуньцин;X
PROV1584;Тунчуань;X
PROV1585;Ибинь;X
PROV1586;Ячжоу;X
PROV1587;Лхаса;X
PROV1588;Чамдо;X
PROV1589;Шигадзе;X
PROV1590;Лходрак;X
PROV1591;Чантан;X
PROV1592;Нгари;X
PROV1593;Таванг;X
PROV1594;Кашгар;X
PROV1595;Или;X
PROV1596;Тулта;X
PROV1597;Аксу;X
PROV1598;Хотан;X
PROV1599;Кумул;X
PROV1600;Урумчи;X
PROV1601;Куньмин;X
PROV1602;Дали;X
PROV1603;Пуэр;X
PROV1604;Ханчжоу;X
PROV1605;Хучжоу;X
PROV1606;Цзясин;X
PROV1607;Цзиньхуа;X
PROV1608;Нинбо;X
PROV1609;Шаосин;X
PROV1610;Тайчжоу;X
PROV1611;Вэньчжоу;X
PROV1612;Пекин;X
PROV1613;Чэндэ;X
PROV1614;Дамин;X
PROV1615;Цзичжоу;X
PROV1616;Шуньтянь;X
PROV1617;Тяньцзинь;X
PROV1618;Чжундин;X
PROV1619;Пхеньян;X
PROV1620;Чхунчхон;X
PROV1621;Хамхын;X
PROV1622;Чхонджин;X
PROV1623;Кимчхэк;X
PROV1624;Сеул;X
PROV1625;Кэсон;X
PROV1626;Хэджу;X
PROV1627;Саривон;X
PROV1628;Инчхон;X
PROV1629;Вонсан;X
PROV1630;Каннын;X
PROV1631;Вонджу;X
PROV1632;Пусан;X
PROV1633;Тэгу;X
PROV1634;Пхохан;X
PROV1635;Кванджу;X
PROV1636;Тэджон;X
PROV1637;Чеджу;X
PROV1638;Хиросима;X
PROV1639;Окаяма;X
PROV1640;Ямагути;X
PROV1641;Мацуэ;X
PROV1642;Хакодатэ;X
PROV1643;Исикара;X
PROV1644;Нэмуру;X
PROV1645;Ниигата;X
PROV1646;Канадзава;X
PROV1647;Фукуи;X
PROV1648;Тояма;X
PROV1649;Эдо;X
PROV1650;Тиба;X
PROV1651;Йокогама;X
PROV1652;Урава;X
PROV1653;Мито;X
PROV1654;Бонин;X
PROV1655;Осака;X
PROV1656;Вакаяма;X
PROV1657;Киото;X
PROV1658;Нара;X
PROV1659;Кобе;X
PROV1660;Фукуока;X
PROV1661;Нагасаки;X
PROV1662;Кагосима;X
PROV1663;Миядзаки;X
PROV1664;Кумамото;X
PROV1665;Коти;X
PROV1666;Мацуяма;X
PROV1667;Токусима;X
PROV1668;Сэндай;X
PROV1669;Фукусима;X
PROV1670;Мориока;X
PROV1671;Акита;X
PROV1672;Аомори;X
PROV1673;Ямагата;X
PROV1674;Уцуномия;X
PROV1675;Нагоя;X
PROV1676;Сидзуока;X
PROV1677;Нагано;X
PROV1678;Окинава;X
PROV1679;Амари;X
PROV1680;Фес;X
PROV1681;Уаззан;X
PROV1682;Мекнес;X
PROV1683;Таза;X
PROV1684;Уджда;X
PROV1685;Рабат;X
PROV1686;Танжер;X
PROV1687;Тетуан;X
PROV1688;Адждир;X
PROV1689;Мелилья;X
PROV1690;Марракеш;X
PROV1691;Касабланка;X
PROV1692;Хурибга;X
PROV1693;Сувейра;X
PROV1694;Агадир;X
PROV1695;Ифни;X
PROV1696;Тарфая;X
PROV1697;Фигиг;X
PROV1698;Рашидия;X
PROV1699;Уарзазат;X
PROV1700;Алжир;X
PROV1701;Бужи;X
PROV1702;Сетиф;X
PROV1703;Медеа;X
PROV1704;Оран;X
PROV1705;Тлемсен;X
PROV1706;Мостаганем;X
PROV1707;Маскара;X
PROV1708;Константина;X
PROV1709;Боне;X
PROV1710;Бискра;X
PROV1711;Уаргла;X
PROV1712;Туггурт;X
PROV1713;Лагуат;X
PROV1714;Бешар;X
PROV1715;Наама;X
PROV1716;Тиндуф;X
PROV1717;Шенашен;X
PROV1718;Ин-Салах;X
PROV1719;Иллизи;X
PROV1720;Тимимун;X
PROV1721;Ин-Геззам;X
PROV1722;Тин-Зауатин;X
REMOVE_PROV1723;Парана;X
PROV1724;Таманрассет;X
PROV1725;Тунис;X
PROV1726;Бизерта;X
PROV1727;Гафса;X
PROV1728;Кайроуан;X
PROV1729;Тозер;X
PROV1730;Габес;X
PROV1731;Триполи;X
PROV1732;Гарьян;X
PROV1733;Мисрата;X
PROV1734;Сирт;X
PROV1735;Бенгази;X
PROV1736;Дерна;X
PROV1737;Тобрук;X
PROV1738;Джагбуб;X
PROV1739;Куфра;X
PROV1740;Ваддан;X
PROV1741;Мурзук;X
PROV1742;Абха;X
PROV1743;Гат;X
PROV1744;Гадамес;X
PROV1745;Каир;X
PROV1746;Думьят;X
PROV1747;Танта;X
PROV1748;Мансура;X
PROV1749;Загазиг;X
PROV1750;Гиза;X
PROV1751;Александрия;X
PROV1752;Матрух;X
PROV1753;Сиди-Баррани;X
PROV1754;Сива;X
PROV1755;Суэц;X
PROV1756;Эль-Ариш;X
PROV1757;Шарм-эш-Шейх;X
PROV1758;Фарафра;X
PROV1759;Бавити;X
PROV1760;Мут;X
PROV1761;Барис;X
PROV1762;Асьют;X
PROV1763;Бени-Суэф;X
PROV1764;Минья;X
PROV1765;Файюм;X
PROV1766;Асуан;X
PROV1767;Луксор;X
PROV1768;Идфу;X
PROV1769;Кина;X
PROV1770;Кусейр;X
PROV1771;Марса-Алам;X
PROV1772;Рас-Гариб;X
PROV1773;Эль-Аюн;X
PROV1774;Дахла;X
PROV1775;Нуакшот;X
PROV1776;Россо;X
PROV1777;Алег;X
PROV1778;Магама;X
PROV1779;Шингит;X
PROV1780;Тичит;X
PROV1781;Валата;X
PROV1782;Бир-Мургаян;X
PROV1783;Дакар;X
PROV1784;Сен-Луи;X
PROV1785;Банжул;X
PROV1786;Линжер;X
PROV1787;Диурбель;X
PROV1788;Каолак;X
PROV1789;Росо;X
PROV1790;Матам;X
PROV1791;Бакель;X
PROV1792;Зигиншор;X
PROV1793;Велингара;X
PROV1794;Бамако;X
PROV1795;Кайе;X
PROV1796;Ниоро;X
PROV1797;Кита;X
PROV1798;Бугуни;X
PROV1799;Сикасо;X
PROV1800;Сегу;X
PROV1801;Мурдиах;X
PROV1802;Дженне;X
PROV1803;Тимбукту;X
PROV1804;Бандиагара;X
PROV1805;Гао;X
PROV1806;Таоденну;X
PROV1807;Тессалит;X
PROV1808;Ниамей;X
PROV1809;Сэй;X
PROV1810;Доссо;X
PROV1811;Маради;X
PROV1812;Агадес;X
PROV1813;Арлит;X
PROV1814;Мадама;X
PROV1815;Зиндер;X
PROV1816;Куфей;X
PROV1817;Бильма;X
PROV1818;Массеня;X
PROV1819;Мунду;X
PROV1820;Бонгор;X
PROV1821;Абече;X
PROV1822;Ам-Тиман;X
PROV1823;Монго;X
PROV1824;Мао;X
PROV1825;Зуар;X
PROV1826;Фая;X
PROV1827;Хартум;X
PROV1828;Вад-Мадани;X
PROV1829;Кассала;X
PROV1830;Сеннар;X
PROV1831;Рабак;X
PROV1832;Фашода;X
PROV1833;Суакин;X
PROV1834;Халайб;X
PROV1835;Донгола;X
PROV1836;Хайя;X
PROV1837;Атбара;X
PROV1838;Обейд;X
PROV1839;Нухуд;X
PROV1840;Кадукли;X
PROV1841;Фашер;X
PROV1842;Юнайнах;X
PROV1843;Уау;X
PROV1844;Бор;X
PROV1845;Ямбио;X
PROV1846;Ладу;X
PROV1847;Капоэта;X
PROV1848;Асмара;X
PROV1849;Массава;X
PROV1850;Акордат;X
PROV1851;Ассаб;X
PROV1852;Гондэр;X
PROV1853;Дебрэ-Табор;X
PROV1854;Матамма;X
PROV1855;Дебрэ-Маркос;X
PROV1856;Аксум;X
PROV1857;Антало;X
PROV1858;Авса;X
PROV1859;Анкобер;X
PROV1860;Аваса;X
PROV1861;Аселья;X
PROV1862;Бонга;X
PROV1863;Асоса;X
PROV1864;Негеле;X
PROV1865;Харар;X
PROV1866;Гоба;X
PROV1867;Вердер;X
PROV1868;Могадишо;X
PROV1869;Байдоа;X
PROV1870;Кисмайо;X
PROV1871;Хобьо;X
PROV1872;Босасо;X
PROV1873;Бербера;X
PROV1874;Сайла;X
PROV1875;Джибути;X
PROV1876;Кабо-Верде;X
PROV1877;Биссау;X
PROV1878;Габу;X
PROV1879;Боффа;X
PROV1880;Тимбо;X
PROV1881;Дингирайе;X
PROV1882;Канкан;X
PROV1883;Бейла;X
PROV1884;Фритаун;X
PROV1885;Фалаба;X
PROV1886;Бо;X
PROV1887;Монровия;X
PROV1888;Харпер;X
PROV1889;Бополу;X
PROV1890;Гбарнга;X
PROV1891;Зуэдру;X
PROV1892;Гран-Лаху;X
PROV1893;Сассандра;X
PROV1894;Гран-Бассам;X
PROV1895;Буаке;X
PROV1896;Ман;X
PROV1897;Акупе;X
PROV1898;Кунг;X
PROV1899;Бондуку;X
PROV1900;Одиенне;X
PROV1901;Вагадугу;X
PROV1902;Вахигуя;X
PROV1903;Дори;X
PROV1904;Фада-Нгурма;X
PROV1905;Бобо-Диулассо;X
PROV1906;Ородаро;X
PROV1907;Аккра;X
PROV1908;Кейп-Коаст;X
PROV1909;Секонди;X
PROV1910;Кумаси;X
PROV1911;Кинтампо;X
PROV1912;Ва;X
PROV1913;Тамале;X
PROV1914;Ломе;X
PROV1915;Хо;X
PROV1916;Йенди;X
PROV1917;Атакпаме;X
PROV1918;Сокоде;X
PROV1919;Котону;X
PROV1920;Абомей;X
PROV1921;Никки;X
PROV1922;Джугу;X
PROV1923;Лагос;X
PROV1924;Абеокута;X
PROV1925;Ибадан;X
PROV1926;Ифе;X
PROV1927;Илорин;X
PROV1928;Бенин;X
PROV1929;Акуре;X
PROV1930;Локоджа;X
PROV1931;Уари;X
PROV1932;Бонни;X
PROV1933;Аука;X
PROV1934;Калабар;X
PROV1935;Аручукву;X
PROV1936;Макурди;X
PROV1937;Тукари;X
PROV1938;Бусса;X
PROV1939;Зария;X
PROV1940;Бида;X
PROV1941;Абуджа;X
PROV1942;Баучи;X
PROV1943;Джос;X
PROV1944;Гомбе;X
PROV1945;Кано;X
PROV1946;Кебби;X
PROV1947;Кацина;X
PROV1948;Сокото;X
PROV1949;Хадеджья;X
PROV1950;Йола;X
PROV1951;Кука;X
PROV1952;Нгуру;X
PROV1953;Дикоа;X
PROV1954;Сан-Томе;X
PROV1955;Фернандо-По;X
PROV1956;Дуала;X
PROV1957;Буэа;X
PROV1958;Криби;X
PROV1959;Яунде;X
PROV1960;Бафуссам;X
PROV1961;Баменда;X
PROV1962;Бертуа;X
PROV1963;Нгаундере;X
PROV1964;Маруа;X
PROV1965;Бангуй;X
PROV1966;Нола;X
PROV1967;Буар;X
PROV1968;Босангоа;X
PROV1969;Земио;X
PROV1970;Бангасу;X
PROV1971;Нделе;X
PROV1972;Либревиль;X
PROV1973;Бата;X
PROV1974;Маюмбе;X
PROV1975;Моанда;X
PROV1976;Макоку;X
PROV1977;Нкуна;X
PROV1978;Мадингу;X
PROV1979;Билока;X
PROV1980;Джамбала;X
PROV1981;Импфондо;X
PROV1982;Киншаса;X
PROV1983;Бома;X
PROV1984;Кананга;X
PROV1985;Кумбана;X
PROV1986;Лусамбо;X
PROV1987;Бункейя;X
PROV1988;Мусумба;X
PROV1989;Мунза;X
PROV1990;Ньянгве;X
PROV1991;Увира;X
PROV1992;Басоко;X
PROV1993;Иребу;X
PROV1994;Ншенг;X
PROV1995;Жемена;X
PROV1996;Кисангани;X
PROV1997;Мунгбане;X
PROV1998;Барамо;X
PROV1999;Луанда;X
PROV2000;Кабинда;X
PROV2001;Мбанса;X
PROV2002;Кибала;X
PROV2003;Бенгела;X
PROV2004;Мокамедес;X
PROV2005;Хуамбо;X
PROV2006;Куито;X
PROV2007;Мавинга;X
PROV2008;Онджива;X
PROV2009;Маландже;X
PROV2010;Сауримо;X
PROV2011;Кубанда;X
PROV2012;Лусака;X
PROV2013;Монгу;X
PROV2014;Касемпа;X
PROV2015;Монсо;X
PROV2016;Казембе;X
PROV2017;Касема;X
PROV2018;Чипата;X
PROV2019;Энтеббе;X
PROV2020;Мбарара;X
PROV2021;Масинди;X
PROV2022;Китгум;X
PROV2023;Джинджа;X
PROV2024;Найроби;X
PROV2025;Марсабит;X
PROV2026;Лодвар;X
PROV2027;Накуру;X
PROV2028;Кисуму;X
PROV2029;Момбаса;X
PROV2030;Ламу;X
PROV2031;Ваджир;X
PROV2032;Гарисса;X
PROV2033;Вой;X
PROV2034;Кигали;X
PROV2035;Усумбура;X
PROV2036;Дар-эс-Салам;X
PROV2037;Танга;X
PROV2038;Килва;X
PROV2039;Линди;X
PROV2040;Сонгеа;X
PROV2041;Масаси;X
PROV2042;Иринга;X
PROV2043;Табора;X
PROV2044;Мванза;X
PROV2045;Морогоро;X
PROV2046;Уджиджи;X
PROV2047;Аруша;X
PROV2048;Занзибар;X
REMOVE_PROV2049;Мапуто;X
PROV2050;Чаймате;X
PROV2051;Иньямбане;X
PROV2052;Масекисе;X
PROV2053;Сену;X
PROV2054;Тете;X
PROV2055;Сонго;X
PROV2056;Зумбо;X
PROV2057;Софала;X
PROV2058;Моссуризе;X
PROV2059;Келимане;X
PROV2060;Мозамбик;X
PROV2061;Ангоше;X
PROV2062;Шанчжоу;X
PROV2063;Ибо;X
PROV2064;Нампула;X
PROV2065;Миланге;X
PROV2066;Зомба;X
PROV2067;Лилонгве;X
PROV2068;Хараре;X
PROV2069;Гверу;X
PROV2070;Мутаре;X
PROV2071;Булавайо;X
