EVT32510OPTA;Продайте ее.;Продайте ее.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT32510OPTB;Откажитесь, но найдите другого покупателя.;Откажитесь, но найдите другого покупателя.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT32510OPTC;Мы передумали. Аляска не продается.;Мы передумали. Аляска не продается.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME32511;Соглашается Россия ;Россия соглашается;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC32511;Россия согласилась на продажу. Теперь наша Аляска!;Россия согласилась на продажу. Аляска теперь наша!;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT32511OPTA;Мы всегда рады новой земле.;Мы всегда рады новой земле.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC32512;Венгерская революция в Австрии создает опасный прецедент. В державе $COUNTRY$ слишком много меньшинств, которые вдохновиться венгров борьбой за независимость, если мы не подадим твердый пример того, что бывает с непокорными поданными. Независимо от наших отношений с правительством австрийским, мы должны рассмотреть вопрос о вмешательстве против венгерских повстанцев или, возможно, столкнуться с аналогичными восстаниями у себя дома.;Венгерская революция в Австрии создает опасный прецедент. В  державе $COUNTRY$ слишком много меньшинств, которые вдохновиться борьбой венгров за независимость, если мы не подадим твердый пример того, что бывает с непокорными поданными. Независимо от наших отношений с австрийским правительством, мы должны рассмотреть вопрос о вмешательстве против венгерских повстанцев или, возможно, столкнуться с аналогичными восстаниями у себя дома.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT32512OPTA;Венгры должны быть подавлены!;Венгры должны быть подавлены!;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT32512OPTB;Пускай австрийцы сами разбираются со своими проблемами.;Пускай австрийцы сами разбираются со своими проблемами.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME32513;Кавказская война;Кавказская война;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC32513;Российская аннексия Кавказа вызывает растущий гнев среди местного населения, племенных групп, которые недовольны российской администрацией. Они заявляют, что их родина будет освобождена от нашего правления. Это стало проблемой, поскольку повстанцы уходят в высокогорье, и их искоренение может занять очень много времени. Имам Шамиль и чеченские мусульмане ведут рейды с высокогорья и лесов, этот приграничный регион принесет немало проблем в ближайшем будущем. \Н\nЧтобы укрепить наше положение в одной из провинций региона, крепость Екатеринодар больше не будет столицей провинции, а недавно основанный портовый город Новороссийск станет новой региональной столицей.;Российская аннексия Кавказа вызывает растущий гнев среди местного населения, племенных групп, которые недовольны российской администрацией. Они заявляют, что их родина будет освобождена от нашего правления. Это стало проблемой, поскольку повстанцы уходят в высокогорье, и их искоренение может занять очень много времени. Имам Шамиль и чеченские мусульмане ведут рейды с высокогорья и лесов, этот приграничный регион принесет немало проблем в ближайшем будущем. \n\nЧтобы укрепить наше положение в одной из провинций региона, крепость Екатеринодар больше не будет столицей провинции, а недавно основанный портовый город Новороссийск станет новой региональной столицей.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTOPTB90101;Нарушить наше обещание.;Нарушить наше обещание.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT32513OPTA;Порядок будет восстановлен.;Порядок будет восстановлен.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME32514;Россия отказывается;Россия отказывается;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC32514;Переговоры с Россией сорваны. Они отказываются продавать нам Аляску.;Переговоры с Россией сорваны. Они отказываются продавать нам Аляску.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT32514OPTA;Печально.;Печально.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME32515;Тартуский договор;Тартуский договор;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC32515;Теперь, когда Финляндия свободна от $COUNTRY_ADJ$ правления, их правительство обратилось к нам для участия в территориальных переговорах. Их интересует северная полоса земли, известная как Петсамо, а вместе с ней и доступ к Северо-Ледовитому океану, а также обсуждение претензий России на Виипури. Если мы им дадим то, что они ищут, держава $COUNTRY$ будет хорошо выглядеть в глазах международного сообщества, а мы приобретем союзника - но, возможно, нам не нужна Финляндия в качестве союзника?;Теперь, когда Финляндия свободна от $COUNTRY_ADJ$ правления, их правительство обратилось к нам для участия в территориальных переговорах. Их интересует северная полоса земли, известная как Петсамо, а вместе с ней и доступ к Северо-Ледовитому океану, а также обсуждение претензий России на Виипури. Если мы дадим им то, что они ищут, держава $COUNTRY$ будет хорошо выглядеть в глазах международного сообщества, а мы приобретем союзника - но, возможно, нам не нужна Финляндия в качестве союзника?;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT32515OPTA;Договор Подписать ;Подписать договор;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT32515OPTB;Мы отказывается делать уступки бывшим поданным. ;Мы отказывается делать уступки бывшим поданным. ;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME32516;Россия отказывается;Россия отказывается;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC32516;Россия отказалась подписать Тартуский договор, поднимая вопрос войны между нашими народами. Возможно, нам следует подумать о сдаче Южной Карелии до того, как русские придут и заберут ее у нас?;Россия отказалась подписать Тартуский договор, поднимая вопрос войны между нашими народами. Возможно, нам следует подумать о сдаче Южной Карелии до того, как русские придут и заберут ее у нас?;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT32516OPTA;Виипури Отдать русским. ;Отдать Виипури русским. ;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT32516OPTB;Никогда! Мы поищем союзников в другом месте.;Никогда! Мы поищем союзников в другом месте.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME32520;Восточные острова;Восточные острова;;;;;;;;;;;x,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC32520;Острова Сахалин и Курилы являются естественным продолжением наших владений в Охотске и на Камчатке, и мы должны стремиться захватить эти земли раньше, чем это сделают японцы.;Острова Сахалин и Курилы являются естественным продолжением наших владений в Охотске и на Камчатке, и мы должны стремиться захватить эти земли раньше, чем это сделают японцы.;;;;;;;;;;;x,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT32520OPTA;Мы должны выдвинуть претензии на восточные острова.;Мы должны выдвинуть претензии на восточные острова.;;;;;;;;;;;x,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME32521;Симодский трактат;Симодский трактат;;;;;;;;;;;x,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC32521;Вице-адмирал Евфимий Путятин отправился из России в державу $COUNTRY$ с миссией установить официальные отношения и определить границы между нашими государствами. После нескольких месяцев переговоров мы договорились открыть три порта для российских торговцев и гарантировать российским судам доступ через $COUNTRY_ADJ$ воды и проливы. Обе стороны согласились, что наши границы на Курильских островах лежат к северу от Эторофу. Предлагается также разделить суверенитет над островом Сахалин. Готовый договор был подписан 7 февраля $в год$ Симоде года.;Вице-адмирал Евфимий Путятин отправился из России в державу $COUNTRY$ с миссией установить официальные отношения и определить границы между нашими государствами. После нескольких месяцев переговоров мы договорились открыть три порта для российских торговцев и гарантировать российским судам доступ через $COUNTRY_ADJ$ воды и проливы. Обе стороны согласились, что наши границы на Курильских островах лежат к северу от Эторофу. Предлагается также разделить суверенитет над островом Сахалин. Готовый договор был подписан 7 февраля $YEAR$ года в Симоде.;;;;;;;;;;;x,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTOPTA32521;Процветания нашим империям!;Процветания нашим империям!;;;;;;;;;x,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME32522;Проблемы на Сахалине;Проблемы на Сахалине;;;;;;;;;;;x,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC32522;На Сахалине назревает конфликт. Общий суверенитет не удался, и без официальной границы между Россией и Японией поселенцы с обеих сторон теперь сражаются за территорию. Ради стабильности мы должны четко определить наши границы, раз и навсегда. Мы могли бы предложить несколько решений: во-первых, мы могли бы официально разделить остров между нами и Японией, по сути, легализовав статус-кво. Это было бы щедро с нашей стороны и улучшило бы наши отношения с Японией. Во-вторых, мы могли бы добиваться полного контроля над Сахалином, предлагая взамен уступить северные Курилы и выплачивать переселение перемещенным лицам. Выгода неочевидна, и Япония может с этим не согласиться. Наконец, мы могли бы потребовать полного контроля над Сахалином и ничего не предлагать взамен. Это повредит нашей репутации, это сильно обидит и японцев, которые, вероятно, откажутся. Как должны действовать наши дипломаты?;На Сахалине назревает конфликт. Общий суверенитет не удался, и без официальной границы между Россией и Японией поселенцы с обеих сторон теперь сражаются за территорию. Ради стабильности мы должны четко определить наши границы, раз и навсегда. Мы могли бы предложить несколько решений: во-первых, мы могли бы официально разделить остров между нами и Японией, по сути, легализовав статус-кво. Это было бы щедро с нашей стороны и улучшило бы наши отношения с Японией. Во-вторых, мы могли бы добиваться полного контроля над Сахалином, предлагая взамен уступить северные Курилы и выплачивать переселение перемещенным лицам. Выгода неочевидна, и Япония может с этим не согласиться. Наконец, мы могли бы потребовать полного контроля над Сахалином и ничего не предлагать взамен. Это повредит нашей репутации, и это сильно обидит японцев, которые, вероятно, откажутся. Как должны действовать наши дипломаты?;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EV32522OPTA;Легализовать статус-кво.;Легализовать статус-кво.;;;;;;;;;;;x,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EV32522OPTB;Предложить обмен территориями. ;Предложить обмен территориями. ;;;;;;;;;;;x,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EV32522OPTC;Потребовать весь Сахалин.;Потребовать весь Сахалин.;;;;;;;;;;;x,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC32523;Похоже, на Сахалине назревает конфликт. Общий суверенитет не удался, и без официальной границы между Японией и Россией, поселенцы с обеих сторон теперь сражаются за территорию. К нам недавно обратились русские, все с улыбками и готовностью к сотрудничеству. Они предложили сделать официальный статус-кво официальным: на Сахалине будет проведена граница, разделяющая его на две части. Принимая во внимание тот факт, что они могли усугубить конфликт, кажется, они хотят, чтобы мы были друзьями, а не врагами.;Похоже, на Сахалине назревает конфликт. Общий суверенитет не удался, и без официальной границы между Японией и Россией, поселенцы с обеих сторон теперь сражаются за территорию. К нам недавно обратились русские, все с улыбками и готовностью к сотрудничеству. Они предложили сделать официальный статус-кво официальным: на Сахалине будет проведена граница, разделяющая его на две части. Принимая во внимание тот факт, что они могли усугубить конфликт, кажется, они хотят, чтобы мы были друзьями, а не врагами.;;;;;;;;;x,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT32523OPTA;Прекрасно!;Прекрасно!;;;;;;;;;x,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC32524;Похоже, на Сахалине назревает конфликт. Общий суверенитет не удался, и без официальной границы между Японией и Россией, поселенцы с обеих сторон теперь сражаются за территорию. Ради стабильности мы должны четко определить наши границы, раз и навсегда. Русские предложили обмен пограничными территориями: мы бы предоставили им полный контроль над Сахалином, а взамен они уступили бы нам Курильские острова до Камчатки. Россия также предложила помощь с переселением японцев с Сахалина. Мы можем принять их предложение или можем настаивать на сохранении нынешних границ на Сахалине. Если мы примем их предложение, мы потеряем территорию скромную, но улучшим отношения с Россией. С другой стороны, если мы будем настаивать на статусе-кво, мы сохраним нашу нынешнюю территорию, но рискуем обострить конфликт.;Похоже, на Сахалине назревает конфликт. Общий суверенитет не удался, и без официальной границы между Японией и Россией, поселенцы с обеих сторон теперь сражаются за территорию. Ради стабильности мы должны четко определить наши границы, раз и навсегда. Русские предложили обмен пограничными территориями: мы бы предоставили им полный контроль над Сахалином, а взамен они уступили бы нам Курильские острова до Камчатки. Россия также предложила помощь с переселением японцев с Сахалина. Мы можем принять их предложение или можем настаивать на сохранении нынешних границ на Сахалине. Если мы примем их предложение, мы потеряем скромную территорию, но улучшим отношения с Россией. С другой стороны, если мы будем настаивать на статусе-кво, мы сохраним нашу нынешнюю территорию, но рискуем обострить конфликт.;;;;;;;;;;;x,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT32524OPTA;Мы согласны на обмен территориями.;Мы согласны на обмен территориями.;;;;;;;;;;;x,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT32524OPTB;Мы настаиваем на статусе-кво!;Мы настаиваем на статусе-кво!;;;;;;;;;;;x,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC32525;Кажется, на Сахалине назревает конфликт. Общий суверенитет не удался, и без официальной границы между Японией и Россией, поселенцы с обеих сторон теперь сражаются за территорию. Ради стабильности мы должны четко определить наши границы, раз и навсегда. Русские возмутительно потребовали, чтобы мы предоставили им полный контроль над Сахалином без всяких компенсаций с их стороны! Их переговорщики мрачно намекают на российские корабли, которые будут обстреливать японские порты, если мы откажемся. Мы можем принять их предложение или можем настаивать на сохранении нынешних границ на Сахалине. Если мы сдадимся, мы потеряем многообещающую колонию и будем выглядеть слабыми перед другими державами. Но если мы будем настаивать на статусе-кво, конфликт может перерасти в открытую войну.;Кажется, на Сахалине назревает конфликт. Общий суверенитет не удался, и без официальной границы между Японией и Россией, поселенцы с обеих сторон теперь сражаются за территорию. Ради стабильности мы должны четко определить наши границы, раз и навсегда. Русские возмутительно потребовали, чтобы мы предоставили им полный контроль над Сахалином без всяких компенсаций с их стороны! Их переговорщики мрачно намекают на российские корабли, которые будут обстреливать японские порты, если мы откажемся. Мы можем принять их предложение или можем настаивать на сохранении нынешних границ на Сахалине. Если мы сдадимся, мы потеряем многообещающую колонию и будем выглядеть слабыми перед другими державами. Но если мы будем настаивать на статусе-кво, конфликт может перерасти в открытую войну.;;;;;;;;;;;x,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT32525OPTA;Нам придется подчиниться их требованиям.;Нам придется подчиниться их требованиям.;;;;;;;;;;;x,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT32525OPTB;Мы настаиваем на статусе-кво!;Мы настаиваем на статусе-кво!;;;;;;;;;;;x,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME32526;Отказ!;Отказ!;;;;;;;;;;;x,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC32526;Японцы отказались от нашего предложения, и они не согласятся ни на что меньше статуса-кво на Сахалине. Мы можем отступить и принять статус-кво или обьявить войну. Если мы примем статус-кво после больших уступок требований, мы будем выглядеть слабыми по отношению к другим державам, хотя отношения с Японией сохранятся. Но наш единственный другой вариант сейчас - объявить агрессивную войну за острова, что подорвет нашу репутацию за рубежом.;Японцы отказались от нашего предложения, и они не согласятся ни на что меньше статуса-кво на Сахалине. Мы можем отступить и принять статус-кво или обьявить войну. Если мы примем статус-кво после требований больших уступок, мы будем выглядеть слабыми по отношению к другим державам, хотя отношения с Японией сохранятся. Но наш единственный другой вариант сейчас - объявить агрессивную войну за острова, что подорвет нашу репутацию за рубежом.;;;;;;;;;;;x,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT32526OPTA;Мы должны отступить и сохранить мир.;Мы должны отступить и сохранить мир.;;;;;;;;;;;x,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT32526OPTB;Дураки! Значит ВОЙНА!;Дураки! Значит ВОЙНА!;;;;;;;;;;;x,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME32527;Санкт-Петербургский договор;Санкт-Петербургский договор;;;;;;;;;;;x,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC32527;Договор подписан! Наши границы на Сахалине и Курилах уже установлены, и судам обеих империй гарантирован доступ через Татарский пролив и Охотское море. Это должно значительно ослабить напряженность в регионе и обеспечить тесные дипломатические связи между нашими народами.;Договор подписан! Наши границы на Сахалине и Курилах уже установлены, и судам обеих империй гарантирован доступ через Татарский пролив и Охотское море. Это должно значительно ослабить напряженность в регионе и обеспечить тесные дипломатические связи между нашими народами.;;;;;;;;;;;x,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT32527OPTA;Процветания нашим империям!;Процветания нашим империям!;;;;;;;;;;;x,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC32528;Война за Сахалин проиграна! Россия была вынуждена признать суверенитет Японии над югом острова. Битва проиграна, но война еще не окончена.;Война за Сахалин проиграна! Россия была вынуждена признать суверенитет Японии над югом острова. Битва проиграна, но война еще не окончена.;;;;;;;;;;;x,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT32528OPTA;Черт!;Черт!;;;;;;;;;;;x,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC32529;Война за Сахалин выиграна! Мы успешно защитили себя от вводящей в заблуждение агрессии России, и русских заставили заключить договор о признании суверенитета Японии. Мир на Сахалине восстановлен!;Война за Сахалин выиграна! Мы успешно защитили себя от вводящей в заблуждение агрессии России, и русских заставили заключить договор о признании суверенитета Японии. Мир на Сахалине восстановлен!;;;;;;;;;;;x,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT32529OPTA;Исторический день для Японии!;Исторический день для Японии!;;;;;;;;;;;x,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC32530;Война за Сахалин выиграна! Россия установила контроль над всем островом, а японцы были вынуждены заключить договор об отказе от своих требований. Мир на Сахалине восстановлен!;Война за Сахалин выиграна! Россия установила контроль над всем островом, а японцы были вынуждены заключить договор об отказе от своих требований. Мир на Сахалине восстановлен!;;;;;;;;;;;x,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT32530OPTA;Исторический день для России!;Исторический день для России!;;;;;;;;;;;x,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC32531;Война за Сахалин проиграна! Мы были вынуждены согласиться на унизительный мир и признать суверенитет России. Битва проиграна, но война еще не окончена.;Война за Сахалин проиграна! Мы были вынуждены согласиться на унизительный мир и признать суверенитет России.  Битва проиграна, но война еще не окончена.;;;;;;;;;;;x,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME80101;$FROMCOUNTRY$ соглашается;$FROMCOUNTRY$ соглашается;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC80101;Держава $FROMCOUNTRY$ приняла наше предложение. Их граница с Россией была скорректирована и договор подписан.;Держава $FROMCOUNTRY$ приняла наше предложение. Их граница с Россией была скорректирована и договор подписан.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT80101OPTA;Хорошие новости!;Хорошие новости!;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME80102;$FROMCOUNTRY$ отвергает нас!;$FROMCOUNTRY$ отвергает нас!;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC80102;Держава $FROMCOUNTRY$ совершила глупую ошибку, отклонив наши требования, и пригрозила казнить $COUNTRY_ADJ$ дипломатов. Это скандал!;Держава $FROMCOUNTRY$ совершила глупую ошибку, отклонив наши требования, и пригрозила казнить $COUNTRY_ADJ$ дипломатов. Это скандал!;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT80102OPTA;Это не может остаться без ответа. ;Это не может остаться без ответа. ;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME80103;Амбана Требование ;Требование Амбана;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC80103;Амбан, наш имперский представитель в Пекине и фактически губернатор $COUNTRY$, сообщил нашему правительству, что держава $FROMCOUNTRY$ заключила договор с Россией - договор, который включает в себя $COUNTRY_ADJ$ территории... и который должен быть подписан без лишних комментариев. Если мы откажемся, мы столкнемся с войной и с державой $FROMCOUNTRY$, и с Россией.;Амбан, наш имперский представитель в Пекине и фактически губернатор $COUNTRY$, сообщил нашему правительству, что держава $FROMCOUNTRY$ заключила договор с Россией - договор, который включает в себя $COUNTRY_ADJ$ территории... и который должен быть подписан без лишних комментариев. Если мы откажемся, мы столкнемся с войной и с державой $FROMCOUNTRY$, и с Россией.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT80103OPTA;У нас нет выбора, кроме как подчиниться.;У нас нет выбора, кроме как подчиниться.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT80103OPTB;Никогда! Они должны забрать это у нас!;Никогда! Они должны забрать это у нас!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME80104;$ИЗСТРАНЫ императора$ отвергает!;$FROMCOUNTRY$ отвергает императора!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC80104;Держава $FROMCOUNTRY$ отказалась сдавать свою территорию России. Они изгнали нашего имперского губернатора и вооружили своих солдат против нас!;Держава $FROMCOUNTRY$ отказалась сдавать свою территорию России. Они изгнали нашего имперского губернатора и вооружили своих солдат против нас!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT80104OPTA;Это не может остаться без ответа. ;Это не может остаться без ответа. ;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME80110;Пекинская конвенция;Пекинская конвенция;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC80110;Российский дипломат прибыл в державу $COUNTRY$ с возмутительным требованием: хотят северо-восточные они пересмотреть границы, согласованные почти двести лет назад. Они хотят получить доступ к южному порту на Японском море, а это значит, что весь Хайшенвей будет передан им. Все $FROMCOUNTRY_ADJ$ претензии на эти территории будут переданы нами и нашими вассалами. Это, безусловно, бессовестная угроза в момент нашей слабости. Принятие этого также будет означать, что любой из наших вассалов в регионе должен быть интегрирован в нашу державу, чтобы избежать подобной ситуации в будущем.;Российский дипломат прибыл в державу $COUNTRY$ с возмутительным требованием: они хотят пересмотреть северо-восточные границы, согласованные почти двести лет назад. Они хотят получить доступ к южному порту на Японском море, а это значит, что весь Хайшенвей будет передан им. Все $FROMCOUNTRY_ADJ$ претензии на эти территории будут переданы нами и нашими вассалами. Это, безусловно, бессовестная угроза в момент нашей слабости. Принятие этого также будет означать, что любой из наших вассалов в регионе должен быть интегрирован в нашу державу, чтобы избежать подобной ситуации в будущем.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT80110OPTA;У нас нет выбора, кроме как подчиниться.;У нас нет выбора, кроме как подчиниться.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT80110OPTB;Отказаться от их возмутительных требований.;Отказаться от их возмутительных требований.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
